,0.001,0.002,0.003,0.004,0.005
3,0.0,2.0,1.0,1.0,1.0
5,0.0,0.0,0.0,1.0,1.0
7,0.0,1.0,0.0,1.0,1.0
9,0.0,1.0,0.0,1.0,1.0
