,0.001,0.002,0.003,0.004,0.005
3,0.26510000000000006,0.6106000000000004,0.8473999999999996,0.9585000000000001,0.9779000000000002
5,0.14470000000000002,0.5287000000000004,0.8221000000000004,0.9443999999999997,0.9818
7,0.2898999999999999,0.6686999999999997,0.8616000000000009,0.9497000000000008,0.9763000000000001
9,0.15990000000000004,0.5718,0.8455000000000013,0.9596999999999993,0.9883999999999997
