,0.001,0.002,0.003,0.004,0.005
3,0.0014000000000000002,0.003800000000000002,0.00889999999999999,0.013999999999999973,0.021900000000000013
5,0.0002,0.002300000000000001,0.006499999999999994,0.012499999999999978,0.016499999999999973
7,0.0,0.0010999999999999998,0.004100000000000001,0.009699999999999985,0.01399999999999997
9,0.0,0.0001,0.0021000000000000007,0.005399999999999998,0.01049999999999998
