,0.001,0.002,0.003,0.004,0.005
3,0.23780000000000012,0.40310000000000007,0.4732000000000004,0.4933000000000002,0.5014000000000001
5,0.12109999999999994,0.3297999999999998,0.4532000000000002,0.4915999999999999,0.4964999999999999
7,0.06560000000000023,0.2824999999999999,0.42300000000000004,0.4889000000000002,0.49760000000000043
9,0.038600000000000106,0.24970000000000006,0.43630000000000013,0.4844999999999998,0.49829999999999997
