,0.001,0.002,0.003,0.004,0.005
3,0.030900000000000042,0.10140000000000003,0.2052,0.33660000000000007,0.48100000000000004
5,0.013699999999999976,0.08549999999999999,0.21219999999999994,0.4379000000000001,0.6733999999999999
7,0.005199999999999997,0.052700000000000066,0.21110000000000032,0.45129999999999987,0.7667000000000008
9,0.0020000000000000005,0.037399999999999996,0.1841,0.47809999999999975,0.8759000000000005
