,0.001,0.002,0.003,0.004,0.005
3,0.02720000000000002,0.10050000000000003,0.20969999999999986,0.3344999999999999,0.47220000000000023
5,0.011799999999999984,0.08310000000000002,0.21880000000000002,0.4298,0.6733000000000003
7,0.0059999999999999975,0.05060000000000002,0.2108000000000001,0.464,0.7726000000000005
9,0.0024000000000000007,0.040300000000000044,0.18380000000000007,0.4776999999999999,0.8734
