,0.003,0.0035,0.004,0.0045000000000000005,0.005,0.0055,0.006,0.006500000000000001
3,0.0,0.0,0.025,0.015,0.02,0.02,0.035,0.045
5,0.05,0.11,0.12,0.095,0.16,0.14,0.15,0.17
7,0.165,0.175,0.175,0.285,0.355,0.34,0.38,0.335
9,0.265,0.31,0.36,0.38,0.395,0.46,0.46,0.485
