,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008
3,0.029400000000000072,0.06920000000000012,0.09889999999999989,0.13910000000000006,0.16300000000000012,0.21630000000000005,0.2095000000000002,0.3422999999999999
5,0.0045,0.016699999999999972,0.03960000000000013,0.0688000000000002,0.09939999999999993,0.1555,0.17119999999999996,0.30650000000000005
7,0.0008999999999999999,0.006399999999999997,0.01589999999999997,0.03310000000000009,0.06510000000000021,0.11140000000000007,0.16009999999999996,0.28110000000000007
9,0.0,0.0014000000000000002,0.007099999999999992,0.01779999999999998,0.03880000000000014,0.08339999999999999,0.14000000000000004,0.2839
