,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008
3,0.007659999999999962,0.02737999999999981,0.058599999999999944,0.09294000000000001,0.1282999999999999,0.16694000000000003,0.21204000000000003,0.23913999999999988
5,0.0031000000000000025,0.02203999999999985,0.05933999999999991,0.11370000000000018,0.1817000000000001,0.25068,0.3084000000000004,0.36348000000000036
7,0.0015600000000000008,0.014519999999999905,0.056659999999999905,0.12912000000000004,0.22270000000000004,0.31066000000000016,0.38744,0.44201999999999925
9,0.0004400000000000001,0.008039999999999959,0.04717999999999996,0.13133999999999998,0.25418,0.36706000000000033,0.44155999999999984,0.4771399999999994
