,0,100,1000,1000
0,0.0004,0.0002,0.0006,0.0008999999999999999
1,0.0001,0.0001,0.0004,0.0007
2,0.0001,0.0002,0.0001,0.0004
3,0.0001,0.0,0.00030000000000000003,0.0001
