,3,5,7
0,0.0027950000000000006,0.004384999999999997,0.006237499999999998
1,2.7500000000000008e-05,0.0,0.0
2,0.0026800000000000005,0.004544999999999998,0.006417499999999993
3,7.500000000000005e-05,7.5e-06,0.0
4,0.0025450000000000017,0.004782499999999998,0.006254999999999996
5,0.00011500000000000007,1e-05,0.0
6,0.0027300000000000007,0.0044699999999999965,0.006459999999999996
7,0.0001475000000000001,1.7500000000000002e-05,0.0
8,0.0028424999999999995,0.004694999999999997,0.006494999999999997
9,0.00024000000000000014,1.25e-05,0.0
10,0.0028675000000000003,0.004817499999999997,0.006157499999999998
11,0.0002750000000000001,1.7500000000000002e-05,0.0
12,0.0027975000000000005,0.0044924999999999965,0.006412499999999993
13,0.00029250000000000017,1.7500000000000002e-05,2.5e-06
14,0.0028225,0.0046774999999999985,0.006505
15,0.0003850000000000002,3.000000000000001e-05,0.0
16,0.0026875000000000007,0.004847499999999996,0.0063724999999999945
17,0.00036500000000000025,1.7500000000000002e-05,2.5e-06
18,0.0027375000000000003,0.004524999999999997,0.006447499999999996
19,0.0004175000000000003,5.7500000000000015e-05,0.0
20,0.0027525000000000006,0.004694999999999998,0.006559999999999995
21,0.0004650000000000003,2e-05,2.5e-06
22,0.00285,0.004617499999999998,0.006517499999999996
23,0.0004900000000000003,4.750000000000002e-05,7.5e-06
24,0.0028300000000000005,0.004654999999999997,0.006507499999999994
25,0.0006625000000000004,4.250000000000002e-05,2.5e-06
26,0.0027100000000000015,0.004629999999999996,0.006514999999999997
27,0.0006650000000000004,7.750000000000005e-05,5e-06
28,0.002702500000000001,0.004737499999999996,0.006439999999999998
29,0.0006750000000000005,6.000000000000002e-05,5e-06
30,0.002782500000000001,0.004842499999999999,0.006467499999999995
31,0.0007275000000000005,6.750000000000003e-05,5e-06
32,0.0028899999999999998,0.004697499999999997,0.006537499999999995
33,0.0007300000000000005,4.750000000000002e-05,5e-06
34,0.002797500000000001,0.004799999999999996,0.006652499999999994
35,0.0008350000000000006,6.250000000000001e-05,1e-05
36,0.002880000000000001,0.004807499999999997,0.006829999999999994
37,0.0008675000000000006,6.750000000000004e-05,7.5e-06
38,0.0028125,0.0048974999999999965,0.006709999999999997
39,0.0008650000000000006,8.000000000000003e-05,0.0
40,0.0028625,0.004694999999999996,0.006762499999999999
41,0.0009400000000000007,7.750000000000004e-05,1e-05
42,0.0028475000000000006,0.004759999999999995,0.006732499999999998
43,0.0010125000000000006,0.00011750000000000006,5e-06
44,0.00289,0.004799999999999996,0.006889999999999995
45,0.0009950000000000007,8.000000000000005e-05,0.0
46,0.0028175,0.004774999999999995,0.0067324999999999946
47,0.001090000000000001,0.00013500000000000008,2.5e-06
48,0.0029425000000000007,0.004847499999999997,0.006534999999999993
49,0.0011725000000000008,0.00010250000000000004,5e-06
50,0.0028774999999999994,0.0049149999999999975,0.007004999999999998
51,0.0010925000000000008,0.00011750000000000005,7.5e-06
52,0.0030000000000000005,0.004992499999999998,0.006842499999999997
53,0.0012225000000000007,0.0001475000000000001,5e-06
54,0.0029450000000000006,0.005024999999999997,0.007059999999999998
55,0.0011875000000000008,0.00011750000000000006,5e-06
56,0.0030950000000000005,0.004977499999999996,0.007119999999999995
57,0.001332500000000001,0.0001225000000000001,7.5e-06
58,0.0028725,0.004974999999999998,0.0070749999999999945
59,0.001360000000000001,9.250000000000007e-05,2.25e-05
60,0.0028350000000000007,0.005032499999999998,0.007027499999999995
61,0.001327500000000001,0.0001500000000000001,5e-06
62,0.0029075,0.0050574999999999995,0.007097499999999995
63,0.001490000000000001,0.0001375000000000001,7.5e-06
64,0.00295,0.005054999999999997,0.006934999999999998
65,0.0015050000000000011,0.00012500000000000008,7.5e-06
66,0.0028725,0.004959999999999997,0.006927499999999999
67,0.001527500000000001,0.00017750000000000009,5e-06
68,0.00302,0.0049974999999999985,0.0068099999999999975
69,0.0015150000000000012,0.00014500000000000008,1e-05
70,0.003039999999999999,0.005075,0.007077499999999994
