,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.0005300000000000002,0.0006300000000000004,0.0006400000000000005,0.0007700000000000005,0.0006200000000000003,0.0007000000000000004,0.0005000000000000002,0.0005400000000000002,0.0006700000000000003,0.0005900000000000004,0.0005600000000000003,0.0005700000000000003,0.0006800000000000004,0.0007000000000000004,0.0006900000000000004,0.0007400000000000004,0.0006800000000000004
5,0.00014,0.00014,0.00017,0.00015,0.00010999999999999999,9.999999999999999e-05,0.00010999999999999999,0.00018,0.0002200000000000001,0.00011999999999999998,9.999999999999999e-05,0.00017,8e-05,0.00018000000000000004,0.00015,0.0001,0.00021
7,0.0,1e-05,2e-05,1e-05,1e-05,2e-05,2e-05,2.9999999999999997e-05,5e-05,4e-05,4e-05,4e-05,5.9999999999999995e-05,8.999999999999999e-05,4e-05,5e-05,6e-05
