,1,200,400,600,800,1000,1200,1400,1600
3,0.000649749999999996,0.0006522499999999967,0.0006704999999999963,0.0006687499999999966,0.0006777499999999962,0.0006387499999999964,0.0006539999999999963,0.000662499999999997,0.0006532499999999967
5,0.0001245000000000001,0.0001365000000000001,0.0001320000000000001,0.0001375000000000001,0.00013625000000000009,0.0001440000000000001,0.0001420000000000001,0.0001297500000000001,0.0001485000000000001
7,2.2250000000000016e-05,2.1000000000000016e-05,2.3250000000000016e-05,2.3000000000000014e-05,2.7500000000000015e-05,2.9500000000000012e-05,3.0500000000000013e-05,4.475000000000001e-05,4.275000000000001e-05
