,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.0006000000000000003,0.0007100000000000005,0.0008200000000000005,0.0007400000000000004,0.0007400000000000004,0.0005400000000000002,0.0006600000000000003,0.0007400000000000004,0.0005900000000000004,0.0005900000000000005,0.0006600000000000003,0.0006500000000000004,0.0007300000000000004,0.0006700000000000003,0.0007000000000000005,0.0007300000000000004,0.0006800000000000004
5,0.00011999999999999998,6e-05,0.00011999999999999998,0.00018,0.00011999999999999998,0.00020000000000000006,8e-05,0.00022000000000000006,0.00016000000000000004,0.00020000000000000004,0.00013,0.00013000000000000002,0.00014,0.00019000000000000004,0.00014,0.00018,7.000000000000001e-05
7,1e-05,2e-05,1e-05,2.9999999999999997e-05,4e-05,1e-05,2e-05,4e-05,2.9999999999999997e-05,0.0,2e-05,0.0,2.9999999999999997e-05,1e-05,0.0,1e-05,2.9999999999999997e-05
