,1,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200
3,0.0006530999999999993,0.0006603999999999999,0.0006475999999999994,0.0006684999999999993,0.0006547999999999994,0.0006562999999999995,0.0006668999999999998,0.0006619999999999992,0.0006590999999999988,0.0006507999999999998,0.0006633999999999996,0.0006603999999999999,0.0006640999999999987,0.0006430000000000001,0.000668799999999999,0.0006593999999999994,0.000669999999999999
5,0.00013090000000000006,0.0001283000000000003,0.00012960000000000022,0.00013800000000000013,0.00012890000000000018,0.0001230000000000003,0.0001315000000000001,0.00013580000000000024,0.00013190000000000017,0.00013430000000000017,0.00013280000000000014,0.0001366000000000001,0.0001355000000000003,0.00013100000000000015,0.0001332000000000002,0.00012570000000000024,0.00013450000000000013
7,2.0199999999999942e-05,1.9599999999999955e-05,2.0499999999999953e-05,1.8299999999999964e-05,1.7899999999999964e-05,1.899999999999996e-05,1.9099999999999963e-05,1.9299999999999958e-05,2.2299999999999946e-05,1.7799999999999962e-05,1.6199999999999967e-05,1.8599999999999964e-05,1.849999999999996e-05,1.7299999999999967e-05,2.0299999999999958e-05,2.0799999999999947e-05,1.839999999999997e-05
