,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000
3,0.0005300000000000002,0.0017700000000000014,0.0035299999999999854,0.006179999999999958,0.008859999999999937,0.011689999999999917,0.016849999999999928,0.019879999999999932,0.024779999999999976,0.029669999999999933
5,2.9999999999999997e-05,0.00030000000000000014,0.0007600000000000005,0.0016200000000000012,0.0030399999999999893,0.0050299999999999685,0.006989999999999955,0.010889999999999928,0.014699999999999916,0.019619999999999943
7,1e-05,5e-05,0.00018,0.00036000000000000013,0.0008400000000000006,0.0016000000000000012,0.0026199999999999943,0.0046299999999999735,0.006409999999999959,0.010149999999999933
9,0.0,0.0,2.9999999999999997e-05,8.999999999999999e-05,0.00014,0.0005500000000000002,0.0010900000000000007,0.0017400000000000013,0.0031799999999999867,0.004539999999999973
