,3400,3600,3800,4000,5500,6000,6500,7000
3,0.03725999999999998,0.04067999999999999,0.04541000000000005,0.04983000000000006,0.08478000000000008,0.09789000000000003,0.11178,0.12310999999999996
5,0.026409999999999975,0.02928999999999992,0.03408999999999999,0.04032999999999996,0.08437999999999993,0.10374999999999986,0.12444000000000001,0.14393
7,0.015329999999999908,0.019469999999999977,0.021499999999999964,0.02610999999999995,0.07239999999999996,0.09471999999999994,0.11988999999999993,0.14569000000000001
9,0.008529999999999942,0.011219999999999923,0.013649999999999909,0.016469999999999943,0.05768999999999998,0.08048000000000008,0.10902,0.13829999999999992
