,0.0001,0.0002,0.00030000000000000003,0.0004,0.0005,0.0006000000000000001,0.0007000000000000001,0.0008,0.0009000000000000001
3,0.0015000000000000005,0.002500000000000001,0.0021000000000000007,0.0033000000000000017,0.004100000000000001,0.0044,0.0049,0.004300000000000001,0.0058999999999999955
5,0.00030000000000000003,0.0004,0.00030000000000000003,0.0007999999999999999,0.0011,0.0010999999999999998,0.0014000000000000004,0.0019000000000000006,0.0012999999999999997
7,0.0001,0.00030000000000000003,0.0004,0.0007999999999999999,0.0009999999999999998,0.0013,0.0014000000000000004,0.0019000000000000006,0.0033000000000000013
9,0.0002,0.0005,0.0007999999999999999,0.0009999999999999998,0.0012,0.0019000000000000002,0.0012,0.0031000000000000016,0.0042000000000000015
