,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009000000000000001,0.010000000000000002
3,0.094,0.14,0.312,0.462,0.568,0.668,0.74,0.804,0.872,0.992
5,0.0,0.002,0.0,0.002,0.0,0.008,0.016,0.01,0.02,0.022
7,0.004,0.004,0.0,0.004,0.012,0.006,0.014,0.012,0.026,0.022
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
