,0.01,0.015,0.019999999999999997,0.024999999999999998,0.03,0.034999999999999996,0.039999999999999994,0.045
3,0.009,0.032,0.05,0.065,0.083,0.109,0.131,0.17
5,0.005,0.016,0.03,0.033,0.091,0.099,0.125,0.166
7,0.003,0.005,0.02,0.036,0.049,0.091,0.11,0.168
9,0.0,0.002,0.007,0.021,0.041,0.07,0.109,0.142
