,0.01,0.015,0.019999999999999997,0.024999999999999998,0.03,0.034999999999999996,0.039999999999999994,0.045
3,0.023,0.024,0.067,0.077,0.115,0.138,0.168,0.198
5,0.007,0.014,0.042,0.074,0.103,0.162,0.21,0.244
7,0.001,0.012,0.028,0.083,0.098,0.176,0.214,0.292
9,0.004,0.006,0.016,0.065,0.113,0.201,0.286,0.34
