,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009000000000000001,0.010000000000000002
3,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.1,0.2,0.2
5,0.1,0.2,0.2,0.3,0.3,0.1,0.6,0.2,0.5,0.8
7,0.0,0.1,0.2,0.1,0.1,0.5,0.3,0.7,0.5,0.5
