,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008
3,0.031100000000000058,0.06340000000000022,0.10579999999999998,0.13759999999999983,0.17180000000000006,0.15210000000000007,0.21780000000000016,0.3599000000000001
5,0.003900000000000002,0.01499999999999997,0.03640000000000011,0.07120000000000014,0.10309999999999998,0.12479999999999994,0.19690000000000032,0.34199999999999997
7,0.0014000000000000002,0.005399999999999998,0.015799999999999967,0.0338000000000001,0.06490000000000026,0.0987,0.1822,0.3334000000000001
9,0.0,0.0019000000000000006,0.007199999999999994,0.021199999999999997,0.03980000000000014,0.07130000000000018,0.17010000000000014,0.32899999999999996
