,3,5,7
0,0.002460000000000002,0.004129999999999997,0.005549999999999999
1,2e-05,0.0,0.0
2,0.0023525000000000017,0.003952499999999997,0.005729999999999994
3,6.750000000000004e-05,0.0,0.0
4,0.002617500000000001,0.003944999999999997,0.0057124999999999945
5,0.00010500000000000006,2.5e-06,0.0
6,0.0025325000000000013,0.003967499999999998,0.005522499999999996
7,0.0001375000000000001,1e-05,0.0
8,0.002400000000000002,0.0038624999999999974,0.005634999999999998
9,0.00018750000000000009,1.25e-05,0.0
10,0.002397500000000002,0.004027499999999996,0.005569999999999996
11,0.0002025000000000001,1.5e-05,0.0
12,0.002412500000000002,0.0040449999999999965,0.005619999999999998
13,0.00023750000000000014,1.7500000000000002e-05,2.5e-06
14,0.002422500000000002,0.004104999999999998,0.005724999999999996
15,0.0003100000000000002,2.25e-05,0.0
16,0.0026175000000000013,0.0041224999999999986,0.005764999999999996
17,0.0003325000000000002,3e-05,0.0
18,0.002305000000000002,0.004057499999999996,0.005819999999999996
19,0.0003600000000000002,3.000000000000001e-05,0.0
20,0.0023825000000000014,0.004254999999999997,0.005809999999999994
21,0.00034500000000000015,4.250000000000001e-05,2.5e-06
22,0.0023975000000000016,0.004049999999999996,0.005982499999999994
23,0.00046000000000000034,4.250000000000002e-05,2.5e-06
24,0.0023950000000000017,0.004319999999999996,0.005714999999999995
25,0.00044000000000000034,6.500000000000003e-05,0.0
26,0.002495000000000002,0.004132499999999998,0.005844999999999996
27,0.0005100000000000004,3.750000000000001e-05,7.5e-06
28,0.0025125000000000013,0.004344999999999998,0.0057049999999999965
29,0.0005150000000000004,5.000000000000003e-05,5e-06
30,0.0024750000000000015,0.004157499999999998,0.006047499999999998
31,0.0006500000000000004,5.250000000000003e-05,2.5e-06
32,0.002340000000000002,0.004347499999999997,0.005712499999999998
33,0.0006625000000000004,4.750000000000002e-05,2.5e-06
34,0.0025925000000000015,0.0042749999999999976,0.005909999999999996
35,0.0006375000000000005,6.750000000000003e-05,2.5e-06
36,0.0025525000000000014,0.0042299999999999985,0.0057649999999999976
37,0.0006800000000000005,7.250000000000003e-05,0.0
38,0.002552500000000002,0.004367499999999997,0.0059199999999999964
39,0.0007175000000000005,5.5000000000000016e-05,5e-06
40,0.002625000000000001,0.004229999999999998,0.005844999999999996
41,0.0007625000000000006,8.250000000000005e-05,2.5e-06
42,0.002525000000000001,0.004282499999999998,0.005967499999999998
43,0.0008000000000000006,8.250000000000004e-05,2.5e-06
44,0.002420000000000002,0.004239999999999997,0.00603
45,0.0007825000000000005,7.250000000000004e-05,7.5e-06
46,0.0026350000000000006,0.004337499999999997,0.006159999999999999
47,0.0008875000000000007,0.00010500000000000007,5e-06
