,5000,10000,15000,20000,25000
3,0.0031000000000000016,0.00889999999999999,0.01829999999999999,0.02610000000000008,0.03800000000000016
5,0.004300000000000002,0.013699999999999974,0.03190000000000008,0.05420000000000024,0.0855
7,0.0045000000000000005,0.024200000000000044,0.06380000000000027,0.10719999999999993,0.16110000000000013
