,100,1000,5000,10000
3,0.00030000000000000003,0.0009999999999999998,0.006999999999999992,0.027200000000000044
5,0.0001,0.0005,0.0028000000000000013,0.015299999999999965
7,0.0002,0.0004,0.0008999999999999999,0.007399999999999991
