,4000,8000,12000,16000,20000
3,0.0006,0.0022000000000000006,0.005999999999999995,0.010499999999999982,0.015799999999999967
5,0.0001,0.0004,0.0014000000000000002,0.004400000000000001,0.006299999999999995
7,0.0,0.0001,0.0006,0.0013,0.0031000000000000016
9,0.0,0.0,0.0002,0.0004,0.0014000000000000002
