,3,5,7
0,0.0029075,0.004904999999999995,0.007044999999999997
1,2.5000000000000005e-05,0.0,0.0
2,0.0030499999999999998,0.004737499999999999,0.006699999999999994
3,0.00011000000000000006,2.5e-06,2.5e-06
4,0.0029025000000000006,0.004862499999999997,0.007364999999999995
5,0.00011500000000000007,5e-06,0.0
6,0.003185,0.005114999999999996,0.007169999999999997
7,0.00017250000000000013,1e-05,0.0
8,0.00302,0.005039999999999996,0.007114999999999993
9,0.00022250000000000012,3.750000000000002e-05,0.0
10,0.003212499999999999,0.005252499999999997,0.006834999999999996
11,0.0002975000000000002,3.000000000000001e-05,5e-06
12,0.0029500000000000004,0.0051049999999999976,0.007044999999999997
13,0.0003525000000000002,4.000000000000002e-05,0.0
14,0.003132499999999999,0.004987499999999995,0.007484999999999994
15,0.00045750000000000033,6.0000000000000035e-05,0.0
16,0.0031325000000000003,0.005294999999999998,0.007267499999999995
17,0.0004500000000000003,6.500000000000003e-05,1e-05
18,0.0031325000000000007,0.005142499999999999,0.007212499999999996
19,0.0005600000000000004,7.250000000000003e-05,2.5e-06
20,0.0030299999999999997,0.005372499999999997,0.007319999999999996
21,0.0005775000000000003,8.250000000000004e-05,5e-06
22,0.003199999999999999,0.005197499999999997,0.007174999999999994
23,0.0006975000000000005,5.0000000000000016e-05,5e-06
24,0.00312,0.005234999999999997,0.007364999999999996
25,0.0006600000000000004,6.250000000000004e-05,1e-05
26,0.0032349999999999983,0.005044999999999997,0.0073925
27,0.0008250000000000006,6.250000000000001e-05,7.5e-06
28,0.0031774999999999985,0.005112499999999997,0.0070224999999999975
29,0.0008200000000000006,9.750000000000005e-05,5e-06
30,0.003127499999999999,0.005254999999999997,0.007327499999999999
31,0.0008975000000000006,7.000000000000002e-05,2.5e-06
32,0.0032124999999999983,0.005432499999999996,0.007447499999999998
33,0.0010175000000000006,9.250000000000005e-05,5e-06
34,0.0030874999999999995,0.005147499999999997,0.007379999999999994
35,0.0010625000000000007,8.750000000000007e-05,7.5e-06
36,0.003209999999999999,0.005337499999999998,0.007432499999999997
37,0.0011050000000000007,0.00010250000000000005,7.5e-06
38,0.003199999999999999,0.005297499999999996,0.007422499999999995
39,0.0012025000000000009,0.00014250000000000008,2.5e-06
40,0.0031199999999999995,0.005347499999999996,0.0074499999999999966
41,0.0012350000000000009,0.00011250000000000006,5e-06
42,0.003484999999999998,0.0054674999999999975,0.007387499999999992
43,0.0011825000000000008,0.00012500000000000006,1e-05
44,0.0032124999999999996,0.005384999999999997,0.007449999999999997
45,0.0013050000000000008,0.00011750000000000005,5e-06
46,0.0032325000000000006,0.005494999999999993,0.007732499999999996
47,0.001340000000000001,0.00013750000000000006,1e-05
48,0.0031574999999999993,0.005374999999999996,0.007767499999999995
49,0.001302500000000001,0.00014500000000000008,1.25e-05
50,0.003129999999999999,0.005452499999999996,0.007399999999999994
51,0.001447500000000001,0.0001375000000000001,5e-06
52,0.0032675,0.005402499999999996,0.007794999999999999
53,0.0015200000000000012,0.00017000000000000012,5e-06
54,0.0031924999999999996,0.005444999999999997,0.007739999999999997
55,0.0015725000000000012,0.0001650000000000001,5e-06
56,0.003197499999999998,0.005782499999999999,0.007572499999999994
57,0.0016700000000000011,0.00015000000000000007,1.7500000000000002e-05
58,0.0033524999999999987,0.005724999999999997,0.007659999999999997
59,0.0017400000000000013,0.00019250000000000013,1e-05
60,0.003384999999999999,0.005702499999999997,0.007954999999999995
61,0.0017250000000000013,0.00015750000000000006,1e-05
62,0.003347499999999998,0.005519999999999998,0.0077949999999999955
63,0.0017800000000000012,0.0001925000000000001,1.7500000000000002e-05
64,0.0033474999999999993,0.005457499999999994,0.007764999999999993
65,0.0019200000000000013,0.00020000000000000015,5e-06
66,0.0032724999999999994,0.005634999999999996,0.007959999999999993
67,0.0019450000000000014,0.00019000000000000015,1e-05
68,0.0032749999999999984,0.0056199999999999965,0.007827499999999994
69,0.0020650000000000017,0.00021500000000000013,1.5e-05
70,0.003219999999999999,0.005579999999999996,0.007729999999999997
71,0.0020575000000000016,0.00021000000000000014,1.25e-05
72,0.0032024999999999996,0.005562499999999994,0.007702499999999998
73,0.0021725000000000017,0.00019750000000000014,1.5e-05
74,0.0035024999999999995,0.005589999999999994,0.008189999999999992
75,0.0021600000000000018,0.00020250000000000015,7.5e-06
76,0.003294999999999999,0.005709999999999997,0.007929999999999998
77,0.002180000000000002,0.0002550000000000002,7.5e-06
78,0.003344999999999999,0.005677499999999997,0.008022499999999998
79,0.002200000000000002,0.00023750000000000014,1.25e-05
80,0.003389999999999999,0.005739999999999995,0.008009999999999995
81,0.0023300000000000013,0.00026000000000000014,7.5e-06
82,0.0033674999999999994,0.005814999999999995,0.008102499999999999
83,0.002325000000000002,0.00022000000000000012,1.5e-05
84,0.0032774999999999983,0.005617499999999997,0.0078625
85,0.0025050000000000016,0.00023000000000000014,2e-05
86,0.003485,0.0057049999999999965,0.007924999999999996
87,0.002682500000000001,0.0002600000000000002,5e-06
88,0.003244999999999998,0.0058299999999999975,0.008097499999999995
89,0.0024275000000000017,0.0002775000000000002,7.5e-06
90,0.0034174999999999982,0.005819999999999999,0.008174999999999995
91,0.0027175000000000003,0.00031750000000000024,2e-05
92,0.003242499999999999,0.005772499999999997,0.008162499999999996
93,0.002657500000000001,0.00024250000000000015,7.5e-06
94,0.0034499999999999973,0.005924999999999994,0.008029999999999999
95,0.002792500000000001,0.00024500000000000015,2.5e-06
96,0.003514999999999998,0.005917499999999999,0.008314999999999996
97,0.002755,0.0002800000000000002,1.5e-05
98,0.0032899999999999987,0.005867499999999995,0.008282499999999993
99,0.00288,0.0002850000000000002,1.7500000000000002e-05
