,1,10,100,200,400,600,800,1000,1200,1400,1600,1800,2000
3,2e-05,6e-05,0.00015,0.0003000000000000001,0.0007400000000000004,0.001560000000000001,0.002129999999999999,0.003529999999999984,0.004899999999999971,0.005759999999999967,0.007009999999999959,0.009089999999999942,0.010399999999999921
5,0.00013,0.00018,0.0008500000000000005,0.0021299999999999995,0.006469999999999955,0.012219999999999905,0.019219999999999952,0.026879999999999973,0.036209999999999964,0.04562,0.05862000000000005,0.06863000000000008,0.07925999999999997
7,0.0003100000000000001,0.0006400000000000004,0.003589999999999987,0.010239999999999931,0.027669999999999938,0.05095000000000004,0.07789,0.10619999999999999,0.13232,0.15815000000000007,0.18668999999999997,0.21143999999999974,0.2328899999999997
