,1,10,100,1000,2000,4000,6000,8000,10000,12000,14000,16000
3,0.003710999999999986,0.0038049999999999837,0.0051189999999999855,0.028491999999999965,0.07019400000000012,0.17370000000000002,0.27100899999999983,0.3492529999999998,0.4053359999999998,0.4411809999999999,0.46516900000000017,0.47997400000000007
5,0.0018669999999999887,0.0018969999999999872,0.002803999999999985,0.023786999999999985,0.07806200000000009,0.2410490000000001,0.3802399999999995,0.4561130000000003,0.4847760000000004,0.49695299999999976,0.49864800000000004,0.49956
7,0.0006680000000000005,0.0007100000000000006,0.0011179999999999981,0.016515999999999982,0.0744340000000001,0.290066,0.44217999999999996,0.49081500000000006,0.49910800000000033,0.4999790000000003,0.49983299999999986,0.5001460000000002
