,1,10,100,200,400,600,800,1000,1200,1400,1600,1800,2000
3,0.0,0.0,0.0001,0.0002,0.0008999999999999999,0.0014000000000000002,0.0034000000000000015,0.003600000000000002,0.005199999999999997,0.005699999999999997,0.006399999999999995,0.009999999999999985,0.009799999999999986
5,0.00030000000000000003,0.0001,0.0013,0.002300000000000001,0.005199999999999998,0.011599999999999982,0.020100000000000017,0.02650000000000006,0.0383000000000001,0.04560000000000019,0.05680000000000027,0.07040000000000009,0.08140000000000004
7,0.0005,0.0004,0.003600000000000002,0.010099999999999984,0.026700000000000057,0.05080000000000014,0.07430000000000012,0.10700000000000003,0.1285999999999999,0.16580000000000011,0.18670000000000025,0.21250000000000047,0.23200000000000007
