,1,10,100,200,400,600,800,1000,1200,1400,1600,1800,2000
3,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0002,0.0013999999999999998,0.0017,0.0019,0.003000000000000001,0.0034000000000000007,0.0038000000000000013
5,0.0,0.0,0.0,0.0002,0.0004,0.0021000000000000003,0.0038000000000000013,0.0034000000000000015,0.0039000000000000003,0.0063000000000000035,0.008400000000000005,0.011400000000000006,0.011600000000000006
7,0.0,0.0,0.0004,0.0006000000000000001,0.0021000000000000003,0.0034000000000000007,0.005900000000000002,0.008900000000000003,0.008400000000000005,0.009400000000000006,0.014100000000000007,0.01670000000000001,0.01480000000000001
