,20000,24000,28000,32000,36000,40000
3,0.4923300000000001,0.49743,0.4986700000000002,0.5012499999999996,0.49785,0.5002000000000002
5,0.5015099999999998,0.5003299999999998,0.5015699999999997,0.5008100000000001,0.5027799999999999,0.49746999999999963
7,0.49890999999999985,0.4991800000000004,0.4967100000000002,0.5006199999999996,0.4991500000000003,0.5001599999999998
