,3,5,7,9,11
0,1.6e-05,2.4e-05,2.4e-05,4.400000000000001e-05,3.6e-05
1,8e-06,0.0,0.0,0.0,0.0
2,8e-06,4e-06,4.400000000000001e-05,4.400000000000001e-05,8.800000000000005e-05
3,1.2e-05,0.0,0.0,0.0,0.0
4,2.8e-05,2.8e-05,4.400000000000001e-05,8.800000000000005e-05,0.00011600000000000005
5,2.8e-05,4e-06,0.0,0.0,0.0
6,2e-05,2.4e-05,4.8000000000000015e-05,9.200000000000005e-05,0.00015200000000000012
7,4.000000000000001e-05,0.0,0.0,0.0,0.0
8,1.6e-05,0.00010000000000000006,0.00012800000000000008,0.00011600000000000008,0.00021200000000000017
9,3.6e-05,4e-06,4e-06,0.0,0.0
10,3.6e-05,0.00010400000000000006,8.800000000000004e-05,0.0001680000000000001,0.00017600000000000013
11,6.800000000000003e-05,4e-06,0.0,0.0,0.0
12,4.000000000000001e-05,0.00010000000000000006,0.00017600000000000013,0.00020000000000000015,0.00018800000000000015
13,3.6e-05,8e-06,4e-06,0.0,0.0
14,5.600000000000002e-05,0.00012800000000000008,0.0001840000000000001,0.00018800000000000015,0.00023600000000000018
15,7.600000000000004e-05,2e-05,0.0,0.0,0.0
16,6.800000000000003e-05,0.0001560000000000001,0.00019600000000000016,0.00023600000000000018,0.0002800000000000002
17,0.00010400000000000006,8e-06,8e-06,0.0,0.0
18,9.600000000000006e-05,0.0001480000000000001,0.00020400000000000013,0.0002600000000000002,0.00033200000000000026
19,8.800000000000005e-05,8e-06,4e-06,0.0,0.0
20,9.600000000000004e-05,0.0001240000000000001,0.0002600000000000002,0.0002600000000000002,0.0003840000000000003
21,0.00011200000000000005,1.2e-05,4e-06,4e-06,0.0
22,0.00010000000000000006,0.00016800000000000013,0.00025200000000000016,0.00037200000000000026,0.00037200000000000026
23,0.00013600000000000008,0.0,0.0,0.0,0.0
24,9.200000000000005e-05,0.00018800000000000015,0.00025200000000000016,0.0004040000000000003,0.00045600000000000035
25,9.600000000000006e-05,1.2e-05,8e-06,0.0,0.0
26,8.000000000000005e-05,0.00021600000000000015,0.00032000000000000024,0.00034400000000000023,0.0005240000000000004
27,0.0001320000000000001,1.2e-05,4e-06,0.0,0.0
28,0.00013600000000000008,0.00018800000000000012,0.0002880000000000002,0.00044000000000000034,0.0004320000000000003
29,0.00018800000000000015,2e-05,1.6e-05,0.0,0.0
30,0.00013600000000000008,0.00024000000000000017,0.00033600000000000025,0.00042400000000000033,0.0006120000000000005
31,0.00011600000000000008,2e-05,1.2e-05,0.0,0.0
32,8.400000000000005e-05,0.00021200000000000017,0.0003080000000000002,0.0005000000000000003,0.0005800000000000004
33,0.00015200000000000012,3.6e-05,4e-06,0.0,0.0
34,0.0001560000000000001,0.00021600000000000015,0.0003840000000000003,0.0005520000000000004,0.0005480000000000004
35,0.0001640000000000001,3.2e-05,8e-06,0.0,0.0
36,0.0001640000000000001,0.00022400000000000016,0.0003640000000000003,0.0004800000000000004,0.0005840000000000004
37,0.00019200000000000014,2e-05,8e-06,4e-06,0.0
38,0.00016000000000000012,0.0002640000000000002,0.00044400000000000033,0.0006240000000000004,0.0006880000000000005
39,0.0002320000000000002,8e-06,0.0,0.0,0.0
40,0.0001560000000000001,0.00026800000000000017,0.0004160000000000003,0.0006240000000000004,0.0007040000000000005
41,0.00020000000000000012,1.6e-05,4e-06,0.0,0.0
42,0.00016000000000000012,0.0002840000000000002,0.00044400000000000033,0.0006640000000000005,0.0007800000000000005
43,0.0002320000000000002,1.6e-05,1.2e-05,0.0,0.0
44,0.00019600000000000016,0.0002840000000000002,0.0005240000000000004,0.0006640000000000005,0.0008200000000000006
