,3,5,7,9,11
0,2.9999999999999997e-05,5e-05,8e-05,8e-05,0.00013
1,4e-05,0.0,0.0,0.0,0.0
2,6e-05,7.000000000000001e-05,0.00013,0.00013,0.00014
3,7.000000000000001e-05,0.0,0.0,0.0,0.0
4,9e-05,0.00015000000000000001,0.00024000000000000003,0.00027000000000000006,0.00032000000000000013
5,0.00022000000000000006,2e-05,0.0,0.0,0.0
6,9.999999999999999e-05,0.00011999999999999998,0.00018,0.0002600000000000001,0.0003000000000000001
7,0.00022000000000000006,2.9999999999999997e-05,2.9999999999999997e-05,0.0,0.0
8,8.999999999999999e-05,0.00018,0.00027000000000000006,0.0003300000000000001,0.0004000000000000002
9,0.0003000000000000001,6e-05,5e-05,1e-05,0.0
10,0.00010999999999999999,0.00021000000000000004,0.0002600000000000001,0.00034000000000000013,0.00039000000000000016
11,0.0005900000000000004,5e-05,2.9999999999999997e-05,0.0,0.0
12,0.00021,0.0003500000000000001,0.0005300000000000002,0.0006500000000000004,0.0007800000000000004
13,0.0005300000000000002,8e-05,4e-05,1e-05,0.0
14,0.00023000000000000006,0.00039000000000000016,0.0005600000000000003,0.0006900000000000004,0.0007600000000000005
15,0.0006100000000000003,5e-05,5e-05,0.0,0.0
16,0.00025000000000000006,0.00035000000000000016,0.0005300000000000002,0.0007300000000000004,0.0008100000000000005
17,0.0007700000000000005,4e-05,5e-05,2e-05,0.0
18,0.00033000000000000005,0.0005400000000000002,0.0007200000000000004,0.0008500000000000005,0.0009400000000000006
19,0.0007600000000000006,6e-05,2e-05,0.0,0.0
20,0.00034000000000000013,0.0006100000000000003,0.0007800000000000004,0.0009400000000000007,0.0010200000000000007
21,0.0008700000000000005,8e-05,2e-05,0.0,0.0
22,0.00025000000000000006,0.0004800000000000003,0.0006500000000000004,0.0008300000000000006,0.0009400000000000006
23,0.0007900000000000006,0.00016,2e-05,0.0,0.0
24,0.00025000000000000006,0.0005300000000000002,0.0008000000000000005,0.0010200000000000007,0.0012000000000000008
25,0.001170000000000001,0.00014,2.9999999999999997e-05,1e-05,0.0
26,0.0004500000000000003,0.0007000000000000004,0.0009600000000000007,0.001180000000000001,0.001380000000000001
27,0.0011600000000000009,0.00021000000000000004,0.00013,0.0,0.0
28,0.0003100000000000001,0.0005100000000000003,0.0007000000000000004,0.0009100000000000007,0.0011900000000000007
29,0.0012000000000000008,9.999999999999999e-05,5e-05,2e-05,0.0
30,0.0003000000000000001,0.0006700000000000003,0.0009900000000000006,0.0011900000000000007,0.0014200000000000011
31,0.001460000000000001,0.00011,1e-05,0.0,0.0
32,0.00032000000000000013,0.0005300000000000003,0.0008700000000000005,0.0011000000000000007,0.0012200000000000008
33,0.0012100000000000008,0.00014,8.999999999999999e-05,1e-05,0.0
34,0.0004200000000000002,0.0006900000000000004,0.0009900000000000006,0.0012400000000000009,0.0015200000000000012
35,0.0015300000000000012,0.00019000000000000004,8.999999999999999e-05,1e-05,1e-05
36,0.00039000000000000016,0.0006500000000000004,0.0010100000000000007,0.0013300000000000009,0.0016500000000000013
37,0.001460000000000001,0.00011999999999999998,7.000000000000001e-05,2.9999999999999997e-05,1e-05
38,0.0005800000000000003,0.0009000000000000006,0.0012100000000000008,0.0015100000000000011,0.0018000000000000015
39,0.0017400000000000013,0.00022000000000000006,6e-05,0.0,0.0
40,0.0005500000000000002,0.0008700000000000005,0.0010900000000000007,0.0014200000000000011,0.0018000000000000015
41,0.0017200000000000013,0.00023000000000000006,7.000000000000001e-05,1e-05,0.0
42,0.0005800000000000003,0.0009600000000000007,0.0012200000000000008,0.001390000000000001,0.0017500000000000013
43,0.0019400000000000014,0.00020000000000000004,4e-05,0.0,0.0
44,0.0004800000000000003,0.0009300000000000006,0.001250000000000001,0.0015200000000000012,0.0017200000000000013
45,0.0017800000000000014,0.0002600000000000001,0.00011000000000000002,2e-05,0.0
46,0.0005600000000000003,0.0009500000000000006,0.0013100000000000008,0.0017100000000000012,0.0020100000000000014
47,0.002040000000000001,0.00019000000000000004,0.00010999999999999999,2e-05,0.0
48,0.00045000000000000026,0.0008300000000000006,0.0012100000000000008,0.0015400000000000012,0.0017900000000000014
49,0.0018500000000000014,0.00025000000000000006,8.999999999999999e-05,2e-05,0.0
50,0.00047000000000000026,0.0008900000000000006,0.001340000000000001,0.0017300000000000013,0.0020900000000000003
51,0.0019100000000000015,0.0002600000000000001,0.00011,1e-05,0.0
52,0.0006400000000000004,0.0010700000000000006,0.001480000000000001,0.00206,0.002319999999999997
53,0.002030000000000001,0.00019000000000000004,5e-05,1e-05,0.0
54,0.0005600000000000003,0.0009400000000000006,0.001340000000000001,0.0017500000000000013,0.0021899999999999997
55,0.0019100000000000015,0.00037000000000000016,0.00011999999999999998,2.9999999999999997e-05,0.0
56,0.0006800000000000004,0.0011400000000000008,0.001560000000000001,0.0021399999999999995,0.002429999999999996
57,0.00216,0.0002400000000000001,8.999999999999999e-05,2e-05,0.0
58,0.0005200000000000003,0.0009700000000000006,0.001440000000000001,0.0019100000000000015,0.0022099999999999984
59,0.0023599999999999958,0.0002400000000000001,0.00013,1e-05,1e-05
60,0.0007900000000000004,0.0012200000000000008,0.0015900000000000011,0.0021799999999999983,0.0024599999999999965
61,0.002409999999999994,0.0003000000000000001,0.00016,0.0,0.0
62,0.0007600000000000005,0.0012100000000000008,0.0016600000000000013,0.0022599999999999977,0.0026599999999999922
63,0.002639999999999992,0.0003100000000000001,0.00016,4e-05,0.0
64,0.0007900000000000004,0.001440000000000001,0.0019500000000000014,0.0025299999999999936,0.00289999999999999
65,0.0025799999999999933,0.00029000000000000006,0.00014,1e-05,1e-05
66,0.0007800000000000004,0.001300000000000001,0.0017200000000000013,0.0021999999999999984,0.0027099999999999932
67,0.0027199999999999924,0.0003300000000000001,0.00013,2e-05,0.0
68,0.0007900000000000004,0.001280000000000001,0.0018100000000000013,0.002359999999999996,0.002769999999999993
69,0.0026599999999999922,0.0003000000000000001,0.00015,2e-05,0.0
70,0.0007000000000000004,0.001370000000000001,0.0019400000000000014,0.0025199999999999953,0.0029999999999999892
71,0.0026899999999999897,0.0004200000000000002,8.999999999999999e-05,2e-05,0.0
72,0.0009200000000000006,0.0015100000000000011,0.002139999999999999,0.002729999999999991,0.003119999999999988
73,0.0027999999999999926,0.00039000000000000016,0.00018,0.0,0.0
74,0.0008700000000000007,0.0015500000000000012,0.0023099999999999974,0.002899999999999991,0.0033999999999999855
75,0.0028499999999999893,0.0003800000000000002,0.00022000000000000006,1e-05,1e-05
76,0.0007400000000000004,0.001390000000000001,0.002239999999999999,0.00297999999999999,0.0036199999999999826
77,0.0031599999999999866,0.0004200000000000002,0.00011999999999999998,2.9999999999999997e-05,0.0
78,0.0008900000000000006,0.0015500000000000012,0.002179999999999999,0.0027599999999999934,0.0032499999999999886
79,0.00275999999999999,0.0004000000000000002,0.00021,1e-05,2e-05
80,0.0008200000000000005,0.001480000000000001,0.0021200000000000004,0.0027299999999999933,0.0032799999999999882
81,0.00304999999999999,0.0003700000000000001,0.00011999999999999998,2e-05,0.0
82,0.0009400000000000006,0.0016100000000000012,0.0021399999999999987,0.002859999999999991,0.003329999999999986
83,0.0032799999999999882,0.0004000000000000002,0.00020000000000000004,1e-05,0.0
84,0.0009000000000000006,0.0016800000000000014,0.002299999999999997,0.0030799999999999877,0.0038099999999999805
85,0.0038499999999999823,0.0005800000000000003,0.00019000000000000004,5e-05,2.9999999999999997e-05
86,0.0009400000000000006,0.0016600000000000013,0.0024499999999999973,0.0032399999999999885,0.0036999999999999833
87,0.0033299999999999853,0.0004800000000000003,0.00020000000000000004,2.9999999999999997e-05,0.0
88,0.0011400000000000008,0.0017200000000000013,0.0024799999999999965,0.0031999999999999893,0.003909999999999982
89,0.0033999999999999855,0.0004600000000000003,0.00017,0.0,0.0
90,0.0009000000000000006,0.0018800000000000015,0.0025499999999999945,0.0032399999999999872,0.003729999999999986
91,0.0034599999999999844,0.0005700000000000003,0.00020000000000000004,2e-05,1e-05
