,3,5,7,9,11
0,0.0,3e-06,6e-06,1.1000000000000003e-05,1.7000000000000007e-05
1,0.0,0.0,0.0,0.0,0.0
2,4e-06,1.5000000000000007e-05,9e-06,1.2000000000000004e-05,2.2000000000000013e-05
3,0.0,0.0,0.0,0.0,0.0
4,3e-06,9e-06,1.3000000000000004e-05,1.9000000000000008e-05,3.300000000000002e-05
5,1e-06,0.0,0.0,0.0,0.0
6,1.0000000000000003e-05,1.900000000000001e-05,2.0000000000000012e-05,3.200000000000002e-05,3.800000000000003e-05
7,4e-06,0.0,0.0,0.0,0.0
8,1.0000000000000003e-05,1.7000000000000003e-05,2.8000000000000017e-05,2.900000000000002e-05,4.200000000000003e-05
9,2e-06,0.0,0.0,0.0,0.0
10,1.2000000000000004e-05,1.7000000000000007e-05,2.5000000000000015e-05,5.500000000000004e-05,5.0000000000000036e-05
11,4e-06,0.0,0.0,0.0,0.0
12,1.900000000000001e-05,2.6000000000000012e-05,3.7000000000000025e-05,5.000000000000003e-05,6.200000000000004e-05
13,5e-06,0.0,0.0,0.0,0.0
14,1.900000000000001e-05,4.100000000000002e-05,3.3000000000000016e-05,6.100000000000004e-05,6.400000000000004e-05
15,3e-06,1e-06,1e-06,0.0,0.0
16,1.3000000000000004e-05,3.5000000000000024e-05,4.900000000000004e-05,6.500000000000005e-05,7.100000000000005e-05
17,2e-06,0.0,1e-06,0.0,0.0
18,2.3000000000000014e-05,4.000000000000003e-05,5.300000000000004e-05,8.600000000000006e-05,7.400000000000004e-05
19,9e-06,1e-06,0.0,0.0,0.0
20,2.2000000000000013e-05,2.7000000000000016e-05,6.1000000000000046e-05,7.400000000000005e-05,9.500000000000007e-05
21,2e-06,1e-06,0.0,0.0,0.0
22,2.4000000000000014e-05,6.000000000000004e-05,6.000000000000005e-05,6.700000000000004e-05,0.00011300000000000009
23,9e-06,0.0,1e-06,0.0,0.0
24,2.900000000000002e-05,5.800000000000004e-05,7.100000000000005e-05,9.000000000000006e-05,8.700000000000007e-05
25,1.1000000000000003e-05,1e-06,0.0,0.0,0.0
26,2.4000000000000014e-05,5.100000000000004e-05,6.600000000000005e-05,9.200000000000007e-05,0.00010600000000000008
27,9e-06,0.0,0.0,0.0,0.0
28,3.100000000000002e-05,5.0000000000000036e-05,9.800000000000008e-05,0.00010500000000000009,0.00011800000000000008
29,6e-06,0.0,0.0,0.0,0.0
30,3.200000000000002e-05,5.600000000000003e-05,8.500000000000006e-05,0.00010400000000000007,0.0001370000000000001
31,8e-06,2e-06,3e-06,0.0,0.0
32,2.8000000000000017e-05,7.000000000000005e-05,8.300000000000007e-05,0.00010000000000000007,0.0001470000000000001
33,1.2000000000000004e-05,4e-06,1e-06,0.0,0.0
34,4.700000000000004e-05,6.500000000000005e-05,9.200000000000007e-05,0.00010700000000000008,0.0001570000000000001
35,8e-06,0.0,0.0,0.0,0.0
36,3.600000000000003e-05,7.200000000000006e-05,8.300000000000007e-05,0.0001330000000000001,0.0001210000000000001
37,1.4000000000000005e-05,0.0,1e-06,0.0,0.0
38,4.200000000000003e-05,5.500000000000004e-05,9.100000000000007e-05,0.00011300000000000008,0.00016900000000000012
39,1.7000000000000007e-05,0.0,2e-06,0.0,0.0
40,4.000000000000003e-05,8.400000000000006e-05,9.300000000000007e-05,0.0001410000000000001,0.00017300000000000014
41,1.1000000000000003e-05,2e-06,0.0,0.0,0.0
42,3.700000000000002e-05,8.100000000000004e-05,0.0001310000000000001,0.00017200000000000012,0.0001570000000000001
43,1.7000000000000003e-05,0.0,1e-06,0.0,0.0
44,4.200000000000003e-05,9.000000000000006e-05,0.0001200000000000001,0.0001290000000000001,0.00018300000000000014
45,1.4000000000000005e-05,4e-06,0.0,0.0,0.0
46,4.000000000000003e-05,8.500000000000006e-05,0.0001310000000000001,0.0001440000000000001,0.00018800000000000015
47,1.4000000000000005e-05,0.0,0.0,0.0,0.0
48,5.000000000000003e-05,0.00011300000000000009,0.00011500000000000008,0.00017700000000000013,0.00020100000000000014
49,1.1000000000000003e-05,0.0,1e-06,0.0,0.0
50,4.8000000000000035e-05,8.500000000000006e-05,0.0001310000000000001,0.00018900000000000015,0.00022500000000000018
51,1.5000000000000007e-05,0.0,0.0,0.0,0.0
52,4.700000000000004e-05,7.900000000000005e-05,0.0001490000000000001,0.00016900000000000012,0.00019100000000000014
