,0.001,0.002,0.003,0.004,0.005
3,0.03300000000000003,0.11819999999999996,0.2340000000000001,0.3705,0.4887
5,0.01949999999999999,0.1115,0.2990999999999998,0.49779999999999947,0.7148999999999995
7,0.008199999999999994,0.10200000000000004,0.30540000000000006,0.5962,0.8391
9,0.0050999999999999995,0.08690000000000003,0.3370000000000002,0.6365000000000001,0.9343999999999998
