,0.001,0.002,0.003,0.004,0.005
3,0.028300000000000002,0.10360000000000005,0.20550000000000004,0.3218000000000001,0.4654999999999998
5,0.014199999999999971,0.07650000000000005,0.217,0.41669999999999985,0.6659000000000003
7,0.0049,0.05379999999999997,0.19730000000000003,0.4618000000000001,0.765
9,0.0013,0.04050000000000004,0.18199999999999997,0.4899999999999997,0.8627000000000001
