,0.001,0.002,0.003,0.004,0.005
3,0.025900000000000013,0.10170000000000007,0.2064,0.3362,0.4796000000000002
5,0.011899999999999978,0.08139999999999996,0.22309999999999983,0.4276999999999996,0.6713999999999993
7,0.0065999999999999965,0.05380000000000006,0.20640000000000014,0.45230000000000015,0.7680999999999993
9,0.0012,0.03520000000000001,0.18980000000000002,0.47510000000000013,0.8619
