,0.001,0.002,0.003,0.004,0.005
3,0.03060000000000003,0.10629999999999999,0.20020000000000002,0.3326999999999999,0.46599999999999975
5,0.01259999999999998,0.08230000000000005,0.21760000000000004,0.41819999999999985,0.6537000000000006
7,0.005799999999999996,0.05640000000000005,0.20230000000000006,0.46699999999999986,0.7707999999999997
9,0.0018000000000000004,0.03870000000000004,0.18980000000000014,0.4790999999999999,0.8689
