,0.001,0.002,0.003,0.004,0.005
3,0.035700000000000044,0.11790000000000005,0.23839999999999997,0.3636,0.4954999999999997
5,0.018399999999999993,0.1159,0.2796,0.5173000000000001,0.72
7,0.00969999999999999,0.10490000000000005,0.3179000000000003,0.5784999999999998,0.8559000000000001
9,0.004700000000000001,0.08580000000000004,0.32359999999999983,0.6447999999999999,0.9138999999999995
