,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.0012269999999999963,0.0012019999999999956,0.0012289999999999949,0.0012449999999999946,0.0012229999999999967,0.0012359999999999943,0.001200999999999996,0.0013049999999999958,0.0013899999999999926,0.0013249999999999935,0.0013739999999999946,0.0013859999999999936,0.0014189999999999934,0.001518999999999993,0.0015529999999999908
LZ,1e-06,5e-06,8e-06,1.0000000000000003e-05,1.3000000000000004e-05,1.6000000000000006e-05,2.8000000000000017e-05,2.1000000000000012e-05,2.7000000000000016e-05,3.100000000000002e-05,4.2000000000000025e-05,4.100000000000003e-05,3.600000000000003e-05,4.300000000000003e-05,5.9000000000000045e-05
syn,0.0,2e-06,4e-06,6e-06,5e-06,1.4000000000000005e-05,1.5000000000000007e-05,1.4000000000000005e-05,1.7000000000000007e-05,2.1000000000000012e-05,2.5000000000000015e-05,2.8000000000000017e-05,1.800000000000001e-05,1.900000000000001e-05,3.300000000000002e-05
