,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31
LX,0.0031869999999999832,0.0032389999999999854,0.003383999999999985,0.0034929999999999835,0.0034049999999999836,0.003624999999999981,0.0037809999999999858,0.0038339999999999802,0.004119999999999983,0.004282999999999985,0.004581999999999984,0.0048299999999999845,0.00508899999999999,0.005453999999999983,0.005505999999999981
LZ,1.0000000000000003e-05,2.2000000000000013e-05,2.4000000000000014e-05,3.100000000000002e-05,3.5000000000000024e-05,4.6000000000000034e-05,6.100000000000004e-05,7.800000000000005e-05,6.400000000000004e-05,8.000000000000006e-05,0.00010600000000000008,9.700000000000007e-05,0.00010300000000000008,0.0001240000000000001,0.00011000000000000009
syn,5e-06,8e-06,1.800000000000001e-05,2.2000000000000013e-05,2.7000000000000016e-05,1.900000000000001e-05,2.400000000000001e-05,4.500000000000003e-05,3.300000000000002e-05,5.400000000000003e-05,6.600000000000005e-05,7.300000000000005e-05,6.600000000000005e-05,6.800000000000004e-05,6.1000000000000046e-05
