,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009000000000000001,0.010000000000000002,0.011,0.012
3,0.00012000000000000002,0.0006900000000000004,0.0013399999999999974,0.0023449999999999934,0.0036799999999999914,0.00499999999999999,0.007034999999999997,0.008775000000000005,0.010679999999999995,0.013724999999999998,0.015599999999999996,0.018650000000000007
5,3.5000000000000004e-05,0.0003200000000000002,0.0008550000000000006,0.001959999999999996,0.0035799999999999907,0.005789999999999987,0.008904999999999998,0.012395000000000002,0.01677,0.021864999999999996,0.027714999999999993,0.033649999999999985
7,2e-05,0.00010000000000000002,0.0005000000000000003,0.0014849999999999974,0.0033099999999999918,0.0061599999999999945,0.009614999999999997,0.014579999999999997,0.021754999999999993,0.030295000000000016,0.03995000000000003,0.05124000000000003
9,0.0,4.4999999999999996e-05,0.00022500000000000013,0.0008800000000000007,0.002489999999999994,0.00549999999999999,0.00946499999999999,0.016970000000000006,0.026994999999999998,0.038475000000000016,0.053765000000000056,0.07131999999999998
