,5000,10000,15000,20000,25000
3,0.0032000000000000015,0.012099999999999977,0.028100000000000055,0.050600000000000166,0.07060000000000019
5,0.0005,0.007699999999999992,0.01799999999999998,0.04010000000000012,0.06480000000000019
7,0.0002,0.002500000000000001,0.00819999999999999,0.029100000000000056,0.05240000000000019
