,20000,40000,60000,80000
3,0.047900000000000206,0.14499999999999985,0.2573999999999999,0.33810000000000023
5,0.04080000000000015,0.18590000000000018,0.3534000000000001,0.43470000000000014
7,0.028900000000000058,0.1982000000000001,0.40019999999999994,0.48280000000000023
9,0.018299999999999986,0.20350000000000046,0.44280000000000047,0.4953000000000002
