,4000,8000,12000,16000,20000
3,0.0004,0.0005,0.0002,0.0006,0.0007
5,0.0001,0.0001,0.0001,0.0,0.0001
7,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
