,4000,8000,12000,16000,20000
3,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
