,0.1,0.2,0.3,0.4,0.5
3,0.0010897999999999995,0.0031244999999999992,0.006089100000000003,0.009754500000000008,0.014143099999999987
5,0.0003167000000000001,0.001506099999999999,0.004039500000000003,0.008179100000000002,0.014099600000000014
7,5.200000000000018e-05,0.0004797000000000002,0.001827400000000002,0.004701200000000001,0.009831000000000006
