,9
0,0.0052399999999999695
1,0.0
2,0.00518999999999997
3,0.0
4,0.005599999999999965
5,0.0
6,0.005759999999999961
7,0.0
8,0.005749999999999961
9,0.0
10,0.005319999999999964
11,0.0
12,0.005719999999999967
13,0.0
14,0.005479999999999965
15,0.0
16,0.005549999999999965
17,0.0
18,0.005749999999999969
19,0.0
20,0.005609999999999963
21,0.0
22,0.005779999999999961
23,0.0
24,0.0054099999999999634
25,0.0
26,0.005909999999999963
27,0.0
28,0.005619999999999971
29,0.0
30,0.005969999999999962
31,0.0
32,0.005799999999999963
33,0.0
34,0.005439999999999967
35,0.0
36,0.005739999999999962
37,1e-05
38,0.005709999999999963
39,1e-05
40,0.005769999999999963
41,0.0
42,0.005949999999999961
43,0.0
44,0.006199999999999956
45,0.0
46,0.005789999999999964
47,1e-05
48,0.005859999999999963
49,0.0
50,0.005719999999999965
51,0.0
52,0.005759999999999965
53,0.0
54,0.0056199999999999575
55,0.0
56,0.005909999999999961
57,1e-05
58,0.006299999999999961
59,0.0
60,0.005889999999999959
61,0.0
62,0.006539999999999958
63,0.0
64,0.005869999999999968
65,0.0
66,0.006059999999999962
67,0.0
68,0.006159999999999967
69,0.0
70,0.006429999999999962
71,0.0
72,0.006249999999999963
73,2e-05
74,0.005729999999999965
75,0.0
76,0.006669999999999964
77,0.0
78,0.006039999999999961
79,0.0
80,0.006189999999999962
81,0.0
82,0.006279999999999964
83,1e-05
84,0.006289999999999957
85,2e-05
86,0.00657999999999996
87,0.0
88,0.00662999999999995
89,0.0
90,0.006179999999999962
91,0.0
92,0.006349999999999961
93,0.0
94,0.006759999999999954
95,0.0
96,0.006239999999999958
97,1e-05
98,0.006869999999999958
99,0.0
