,5
0,0.002574999999999986
1,0.0
2,0.0024799999999999857
3,0.0
4,0.0027499999999999816
5,0.0
6,0.002499999999999985
7,1e-05
8,0.0028049999999999807
9,5e-06
10,0.0026199999999999843
11,2.5e-05
12,0.0026249999999999832
13,2e-05
14,0.0025899999999999847
15,5e-06
16,0.0025499999999999837
17,2.5e-05
18,0.002929999999999983
19,3.5000000000000004e-05
20,0.002624999999999985
21,4e-05
22,0.002719999999999982
23,1.4999999999999999e-05
24,0.002759999999999982
25,5.999999999999999e-05
26,0.002604999999999984
27,4.4999999999999996e-05
28,0.0028349999999999808
29,2.5e-05
30,0.002539999999999985
31,5.999999999999999e-05
32,0.0030949999999999775
33,5.999999999999999e-05
34,0.002759999999999983
35,5.999999999999999e-05
36,0.0025949999999999827
37,0.00012000000000000004
38,0.002629999999999983
39,8.5e-05
40,0.002639999999999981
41,4.4999999999999996e-05
42,0.002784999999999984
43,0.00010000000000000002
44,0.002554999999999985
45,8.5e-05
46,0.002734999999999983
47,8e-05
48,0.0027999999999999818
49,0.00011000000000000003
50,0.00276999999999998
51,0.00010000000000000002
52,0.002884999999999984
53,9e-05
54,0.0028299999999999823
55,0.00013000000000000004
56,0.0028049999999999833
57,0.00014500000000000006
58,0.002909999999999982
59,0.00010000000000000002
60,0.0027699999999999817
61,0.00011000000000000003
62,0.002779999999999982
63,0.00013000000000000004
64,0.002774999999999982
65,0.00014500000000000006
66,0.002824999999999984
67,0.00015500000000000005
68,0.0029699999999999805
69,0.00011000000000000003
70,0.002724999999999982
71,0.00011500000000000004
72,0.0027249999999999852
73,0.00011500000000000003
74,0.002994999999999983
75,0.00013500000000000003
76,0.002859999999999982
77,0.00015500000000000005
78,0.0029399999999999817
79,0.00017000000000000007
80,0.0025849999999999836
81,0.00015500000000000005
82,0.0029949999999999816
83,0.00014000000000000004
84,0.0030399999999999802
85,0.00012000000000000004
86,0.002884999999999983
87,0.00016000000000000004
88,0.0028899999999999816
89,0.00017000000000000007
90,0.0028749999999999804
91,0.00017500000000000008
92,0.002919999999999981
93,0.00017000000000000007
94,0.0032649999999999776
95,0.0001600000000000001
96,0.0028649999999999826
97,0.00015000000000000004
98,0.0028949999999999814
99,0.0002050000000000001
