,7,9
0,0.006317499999999985,0.008089999999999984
1,0.0,0.0
2,0.006549999999999987,0.008139999999999986
3,2.5e-06,0.0
4,0.006427499999999988,0.008229999999999987
5,2.5e-06,0.0
6,0.006452499999999994,0.008222499999999982
7,1.5e-05,0.0
8,0.006512499999999989,0.008187499999999986
9,5e-06,5e-06
10,0.006549999999999989,0.00817749999999999
11,2.4999999999999998e-05,0.0
12,0.006432499999999986,0.008464999999999986
13,2e-05,2.5e-06
14,0.006469999999999987,0.00819749999999999
15,1e-05,5e-06
16,0.006479999999999995,0.007939999999999977
17,2.4999999999999998e-05,7.499999999999999e-06
18,0.006607499999999988,0.008332499999999987
19,3.5e-05,5e-06
20,0.00643999999999999,0.008579999999999982
21,3.75e-05,5e-06
22,0.00649749999999999,0.00866499999999999
23,2.7499999999999998e-05,2.5e-06
24,0.006719999999999995,0.008592499999999996
25,2.9999999999999994e-05,1e-05
26,0.006692499999999992,0.008282499999999988
27,2.9999999999999997e-05,0.0
28,0.006644999999999987,0.008544999999999985
29,4.5e-05,5e-06
30,0.006662499999999983,0.008454999999999992
31,5.5000000000000016e-05,2.5e-06
32,0.0067149999999999875,0.008554999999999991
33,6.500000000000002e-05,7.499999999999999e-06
34,0.006569999999999985,0.008834999999999982
35,3.25e-05,0.0
36,0.00670499999999999,0.008857499999999992
37,6.000000000000002e-05,2.5e-06
38,0.0066874999999999895,0.008842499999999984
39,6e-05,0.0
40,0.006602499999999992,0.008724999999999993
41,7.750000000000003e-05,2.5e-06
42,0.0068174999999999954,0.009000000000000001
43,6.250000000000001e-05,2.5e-06
44,0.006812499999999994,0.008829999999999985
45,9.000000000000002e-05,5e-06
46,0.006894999999999986,0.00888999999999999
47,6.750000000000001e-05,5e-06
48,0.006757499999999984,0.00882749999999999
49,9.500000000000005e-05,1.5e-05
50,0.006789999999999991,0.009212499999999995
51,6.000000000000002e-05,1e-05
52,0.0071049999999999915,0.008879999999999994
53,8.750000000000004e-05,5e-06
54,0.00665499999999999,0.00918499999999999
55,8.500000000000003e-05,1.7500000000000002e-05
56,0.006779999999999991,0.009094999999999994
57,9.250000000000004e-05,7.499999999999999e-06
58,0.007172499999999993,0.009134999999999994
59,9.500000000000005e-05,5e-06
60,0.006809999999999994,0.009244999999999993
61,0.00011000000000000006,1.5e-05
62,0.00705249999999999,0.009064999999999997
63,0.00010250000000000004,2.5e-06
64,0.007089999999999991,0.009139999999999994
65,9.500000000000005e-05,0.0
66,0.006884999999999985,0.009414999999999998
67,0.00011250000000000006,5e-06
68,0.007339999999999988,0.009045
69,0.00012500000000000006,1e-05
70,0.0071199999999999935,0.009249999999999994
71,0.00012000000000000007,1.25e-05
72,0.007237499999999992,0.009194999999999977
73,0.00015000000000000007,1.7500000000000002e-05
74,0.007222499999999986,0.009372499999999997
75,0.00013750000000000006,2.2499999999999998e-05
76,0.007107499999999987,0.009322499999999989
77,0.0001450000000000001,2.2499999999999998e-05
78,0.00719749999999999,0.00922249999999999
79,0.00011250000000000005,5e-06
80,0.00705499999999999,0.009114999999999982
81,0.00013500000000000006,1e-05
82,0.007599999999999983,0.009349999999999994
83,0.00013000000000000007,2.4999999999999998e-05
84,0.007472499999999992,0.009672499999999994
85,0.0001725000000000001,7.499999999999999e-06
86,0.007397499999999996,0.009637499999999998
87,0.00017500000000000013,1.5e-05
88,0.0075024999999999875,0.009404999999999991
89,0.0001475000000000001,2.4999999999999998e-05
90,0.007584999999999987,0.00953749999999999
91,0.0001575000000000001,1.25e-05
92,0.007512499999999988,0.009557500000000002
93,0.0001675000000000001,1.5e-05
94,0.007439999999999977,0.009747500000000001
95,0.00019000000000000012,1.25e-05
96,0.007664999999999982,0.009784999999999988
97,0.00014250000000000008,7.499999999999999e-06
98,0.007517499999999984,0.00984499999999999
99,0.0001800000000000001,2e-05
