,7
0,0.0032399999999999855
1,0.0
2,0.0034099999999999847
3,1e-05
4,0.003399999999999983
5,0.0
6,0.003479999999999984
7,2e-05
8,0.003659999999999984
9,1e-05
10,0.0033999999999999855
11,0.0
12,0.0034599999999999852
13,1e-05
14,0.0038599999999999845
15,0.0
16,0.0038299999999999806
17,1e-05
18,0.0032599999999999873
19,2e-05
20,0.0034299999999999843
21,1e-05
22,0.003639999999999986
23,0.0
24,0.0036199999999999856
25,0.0
26,0.0035399999999999863
27,2e-05
28,0.0036899999999999845
29,1e-05
30,0.0037899999999999857
31,2e-05
32,0.0038599999999999793
33,0.0
34,0.0038799999999999785
35,1e-05
36,0.00390999999999998
37,1e-05
38,0.0034799999999999835
39,1e-05
40,0.003649999999999984
41,2.9999999999999997e-05
42,0.0037599999999999812
43,0.0
44,0.003969999999999982
45,1e-05
46,0.003979999999999981
47,2.9999999999999997e-05
48,0.0036499999999999844
49,2.9999999999999997e-05
50,0.0034999999999999836
51,6e-05
52,0.0034599999999999844
53,2e-05
54,0.003919999999999981
55,4e-05
56,0.003719999999999984
57,2.9999999999999997e-05
58,0.003919999999999983
59,4e-05
60,0.003939999999999983
61,2.9999999999999997e-05
62,0.0038699999999999802
63,2.9999999999999997e-05
64,0.0037699999999999826
65,1e-05
66,0.00393999999999998
67,4e-05
68,0.003969999999999982
69,4e-05
70,0.003959999999999982
71,2e-05
72,0.004039999999999984
73,6e-05
74,0.004269999999999976
75,2e-05
76,0.003939999999999981
77,2.9999999999999997e-05
78,0.004229999999999981
79,6e-05
80,0.00419999999999998
81,4e-05
82,0.0040599999999999855
83,7.000000000000001e-05
84,0.00406999999999998
85,8.999999999999999e-05
86,0.0038399999999999845
87,4e-05
88,0.0040699999999999825
89,2e-05
90,0.00410999999999998
91,2.9999999999999997e-05
92,0.004089999999999981
93,6e-05
94,0.003959999999999976
95,4e-05
96,0.00402999999999998
97,4e-05
98,0.0038999999999999803
99,8.999999999999999e-05
