,7
0,0.006869999999999954
1,0.0
2,0.006909999999999964
3,0.0
4,0.0070999999999999544
5,0.0
6,0.006669999999999957
7,0.0
8,0.007159999999999957
9,1e-05
10,0.007039999999999947
11,0.0
12,0.007109999999999952
13,1e-05
14,0.006839999999999958
15,2.9999999999999997e-05
16,0.007419999999999954
17,1e-05
18,0.007219999999999955
19,4e-05
20,0.007369999999999953
21,2.9999999999999997e-05
22,0.006899999999999956
23,2.9999999999999997e-05
24,0.006979999999999956
25,7.000000000000001e-05
26,0.007269999999999964
27,7.000000000000001e-05
28,0.007509999999999954
29,6e-05
30,0.007369999999999954
31,2.9999999999999997e-05
32,0.0074899999999999516
33,2.9999999999999997e-05
34,0.007759999999999951
35,6e-05
36,0.007459999999999957
37,5e-05
38,0.00781999999999995
39,7.000000000000001e-05
40,0.007769999999999955
41,8.999999999999999e-05
42,0.007809999999999953
43,8.999999999999999e-05
44,0.007859999999999959
45,0.00011999999999999998
46,0.007949999999999948
47,4e-05
48,0.007739999999999956
49,6e-05
50,0.007499999999999949
51,0.00011999999999999998
52,0.007289999999999948
53,0.00016
54,0.007739999999999956
55,8e-05
56,0.007799999999999955
57,0.00010999999999999999
58,0.008179999999999956
59,0.00015
60,0.007879999999999956
61,7.000000000000001e-05
62,0.00814999999999996
63,0.00014
64,0.007719999999999953
65,0.00016
66,0.00797999999999996
67,0.00013
68,0.007899999999999952
69,0.00014
70,0.008429999999999946
71,0.00014
72,0.007889999999999954
73,0.00022000000000000006
74,0.008059999999999958
75,0.00011999999999999998
76,0.007849999999999956
77,0.00021000000000000004
78,0.007939999999999954
79,0.00013
80,0.008289999999999954
81,0.00018
82,0.007599999999999961
83,0.00019000000000000004
84,0.007989999999999949
85,0.00020000000000000004
86,0.008919999999999952
87,0.00020000000000000004
88,0.008569999999999951
89,0.00025000000000000006
90,0.007949999999999959
91,0.00014
92,0.007619999999999957
93,0.0002600000000000001
94,0.008329999999999952
95,0.0002900000000000001
96,0.008609999999999946
97,0.00020000000000000004
98,0.008559999999999946
99,0.00014
