,7
0,0.005659999999999965
1,0.0
2,0.005399999999999969
3,0.0
4,0.005449999999999964
5,0.0
6,0.005749999999999967
7,1e-05
8,0.005669999999999959
9,1e-05
10,0.0056799999999999655
11,1e-05
12,0.005559999999999964
13,1e-05
14,0.005759999999999964
15,1e-05
16,0.005529999999999967
17,1e-05
18,0.0056499999999999615
19,1e-05
20,0.006179999999999957
21,2e-05
22,0.00510999999999997
23,1e-05
24,0.006019999999999961
25,0.0
26,0.006099999999999964
27,7.000000000000001e-05
28,0.005979999999999961
29,2.9999999999999997e-05
30,0.005899999999999958
31,5e-05
32,0.005809999999999963
33,4e-05
34,0.005539999999999966
35,4e-05
36,0.006299999999999959
37,5e-05
38,0.0057899999999999644
39,2.9999999999999997e-05
40,0.006229999999999959
41,7.000000000000001e-05
42,0.0061899999999999525
43,8e-05
44,0.006189999999999958
45,2e-05
46,0.005819999999999965
47,2.9999999999999997e-05
48,0.006309999999999962
49,8.999999999999999e-05
50,0.006369999999999958
51,4e-05
52,0.006059999999999956
53,7.000000000000001e-05
54,0.006129999999999954
55,6e-05
56,0.006189999999999961
57,6e-05
58,0.006679999999999956
59,5e-05
60,0.006379999999999963
61,7.000000000000001e-05
62,0.006219999999999958
63,6e-05
64,0.006739999999999959
65,0.00014
66,0.006409999999999957
67,8e-05
68,0.006369999999999961
69,0.00013
70,0.006919999999999959
71,7.000000000000001e-05
72,0.006809999999999962
73,0.00010999999999999999
74,0.006329999999999958
75,8.999999999999999e-05
76,0.00639999999999996
77,6e-05
78,0.00634999999999996
79,0.00010999999999999999
80,0.0064999999999999555
81,7.000000000000001e-05
82,0.006709999999999954
83,0.00013
84,0.006309999999999957
85,8e-05
86,0.006619999999999957
87,8e-05
88,0.006659999999999955
89,0.00015
90,0.006579999999999957
91,0.00018
92,0.0062199999999999625
93,0.00011999999999999998
94,0.006479999999999965
95,0.00016
96,0.006649999999999962
97,0.00015
98,0.006649999999999957
99,0.00014
