,20000,30000,40000,50000,60000,70000,80000
3,0.008899999999999986,0.016699999999999972,0.02670000000000007,0.039800000000000134,0.05680000000000027,0.0750000000000001,0.09079999999999994
5,0.003100000000000002,0.010099999999999984,0.021700000000000025,0.03350000000000009,0.054800000000000224,0.07460000000000014,0.10299999999999997
7,0.0013,0.004999999999999999,0.010899999999999983,0.025000000000000046,0.04040000000000013,0.06560000000000026,0.10040000000000007
9,0.00030000000000000003,0.0021000000000000007,0.005699999999999996,0.014799999999999971,0.03140000000000009,0.05380000000000026,0.09129999999999998
