,20000,40000,60000,80000
3,0.016699999999999972,0.054000000000000256,0.10249999999999983,0.16070000000000012
5,0.007199999999999992,0.04290000000000015,0.11549999999999987,0.20769999999999997
7,0.002300000000000001,0.032100000000000066,0.10919999999999992,0.23199999999999996
9,0.0006,0.021099999999999994,0.10169999999999998,0.23880000000000026
