,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
3,0.0010300000000000008,0.0032099999999999867,0.005679999999999965,0.010119999999999933,0.014079999999999902,0.02051999999999998,0.025409999999999978,0.033719999999999944,0.039539999999999985,0.04731000000000003
5,0.0002600000000000001,0.0016200000000000012,0.003629999999999982,0.00802999999999995,0.014739999999999915,0.022749999999999968,0.03144999999999996,0.04404000000000003,0.05719000000000007,0.07375999999999999
7,6e-05,0.0005300000000000002,0.0016000000000000012,0.004529999999999974,0.01064999999999993,0.018499999999999905,0.029539999999999945,0.04426000000000005,0.06334999999999999,0.08385999999999992
