,3,5,7,9
0,0.003061999999999982,0.005001999999999974,0.00691999999999997,0.00900799999999997
1,2.4000000000000007e-05,6e-06,0.0,0.0
2,0.003089999999999981,0.005301999999999967,0.007185999999999963,0.009081999999999955
3,0.00010000000000000006,3.200000000000001e-05,0.0,0.0
4,0.0028819999999999874,0.00503599999999997,0.0071679999999999695,0.009027999999999968
5,0.00017200000000000012,5.600000000000003e-05,4e-06,0.0
6,0.0031119999999999815,0.005101999999999968,0.0071839999999999665,0.009321999999999964
7,0.0003120000000000002,4.4000000000000026e-05,4e-06,2e-06
8,0.003071999999999983,0.005069999999999975,0.007217999999999964,0.009263999999999965
9,0.00040600000000000033,9.400000000000008e-05,2e-06,2e-06
10,0.0029939999999999832,0.005031999999999972,0.007147999999999969,0.00890199999999997
11,0.00045400000000000036,0.0001480000000000001,6e-06,0.0
12,0.003047999999999985,0.0052139999999999695,0.0073019999999999734,0.009353999999999965
13,0.0005780000000000004,0.00019400000000000013,1e-05,0.0
14,0.003223999999999983,0.005063999999999974,0.007101999999999965,0.009215999999999972
15,0.0006800000000000005,0.00018800000000000015,6e-06,0.0
16,0.003067999999999979,0.00520199999999997,0.007107999999999964,0.009553999999999969
17,0.0009040000000000007,0.00019400000000000013,1.4e-05,0.0
18,0.0030239999999999833,0.0051459999999999674,0.007179999999999966,0.009301999999999977
19,0.0009700000000000007,0.00023000000000000017,6e-06,0.0
20,0.0030779999999999827,0.0051499999999999714,0.007289999999999965,0.009151999999999959
21,0.0012120000000000008,0.00025200000000000016,1e-05,0.0
22,0.0031179999999999815,0.005149999999999969,0.0075019999999999705,0.009343999999999955
23,0.0012940000000000009,0.00023400000000000019,1.4e-05,0.0
24,0.0030659999999999837,0.005407999999999964,0.0074419999999999695,0.009507999999999964
25,0.001400000000000001,0.0003460000000000003,2.600000000000001e-05,0.0
26,0.0032899999999999826,0.0053479999999999734,0.007231999999999972,0.00933199999999997
27,0.0016640000000000012,0.0003100000000000002,1.6e-05,2e-06
28,0.00318599999999998,0.005463999999999967,0.0076119999999999695,0.009637999999999964
29,0.0017980000000000014,0.0003480000000000003,2.0000000000000005e-05,2e-06
30,0.003091999999999983,0.005351999999999969,0.007455999999999972,0.00930799999999996
31,0.0019580000000000014,0.00042200000000000034,2.4000000000000007e-05,0.0
32,0.0030819999999999806,0.005447999999999973,0.00743999999999996,0.009885999999999964
33,0.0021339999999999987,0.00037400000000000025,1.6e-05,6e-06
34,0.003207999999999981,0.005397999999999972,0.007505999999999969,0.009477999999999962
35,0.0022999999999999943,0.00042000000000000034,2.600000000000001e-05,2e-06
36,0.0032759999999999808,0.005245999999999972,0.007753999999999963,0.009525999999999977
37,0.002511999999999988,0.00047800000000000034,2.4000000000000007e-05,2e-06
38,0.00318599999999998,0.005467999999999967,0.0075619999999999655,0.009627999999999975
39,0.002547999999999989,0.00046000000000000034,2.4000000000000007e-05,4e-06
