,3,5,7,9
0,2e-05,1e-05,0.0,2e-05
1,1e-05,0.0,0.0,0.0
2,2e-05,4e-05,2.9999999999999997e-05,2e-05
3,0.0,1e-05,0.0,0.0
4,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,4e-05
5,2e-05,0.0,0.0,0.0
6,1e-05,5e-05,2.9999999999999997e-05,5e-05
7,2e-05,0.0,0.0,0.0
8,1e-05,5e-05,6e-05,7.000000000000001e-05
9,2e-05,1e-05,0.0,0.0
10,2.9999999999999997e-05,0.00014,8e-05,0.00010999999999999999
11,5e-05,1e-05,0.0,0.0
12,5e-05,4e-05,0.00011999999999999998,0.00011999999999999998
13,7.000000000000001e-05,0.0,0.0,0.0
14,1e-05,8e-05,8.999999999999999e-05,0.00019000000000000004
15,8e-05,1e-05,0.0,0.0
16,2e-05,6e-05,0.00014,0.00020000000000000004
17,0.00011999999999999998,0.0,0.0,0.0
18,2.9999999999999997e-05,0.00014,7.000000000000001e-05,9.999999999999999e-05
19,7.000000000000001e-05,0.0,0.0,0.0
20,2.9999999999999997e-05,0.00010999999999999999,8.999999999999999e-05,0.00014
21,0.00010999999999999999,1e-05,0.0,0.0
22,4e-05,7.000000000000001e-05,0.00016,0.00019000000000000004
23,9.999999999999999e-05,1e-05,0.0,0.0
24,6e-05,8.999999999999999e-05,0.00014,0.00022000000000000006
25,8e-05,0.0,0.0,0.0
26,2.9999999999999997e-05,0.00013,0.00016,0.00016
27,0.00013,1e-05,0.0,0.0
28,2.9999999999999997e-05,0.00016,0.00017,0.00019000000000000004
29,8.999999999999999e-05,2e-05,0.0,0.0
30,5e-05,0.00015,0.00023000000000000003,0.00021000000000000004
31,0.00017000000000000004,2.9999999999999997e-05,0.0,0.0
32,7.000000000000001e-05,0.00018,0.00021000000000000004,0.00029000000000000016
33,9.999999999999999e-05,1e-05,0.0,0.0
34,6e-05,0.00010999999999999999,0.0003000000000000001,0.0002800000000000001
35,0.00011999999999999998,2e-05,0.0,0.0
36,2.9999999999999997e-05,9.999999999999999e-05,0.00017,0.0003000000000000001
37,0.00020000000000000004,1e-05,0.0,0.0
38,7.000000000000001e-05,0.00014,0.0002600000000000001,0.00046000000000000023
39,0.00016,2e-05,0.0,0.0
40,6e-05,0.00015,0.00022000000000000006,0.0003400000000000002
41,0.00015,4e-05,0.0,0.0
42,9.999999999999999e-05,0.00022000000000000003,0.00018,0.00039000000000000016
43,9.999999999999999e-05,1e-05,0.0,0.0
44,5e-05,0.00021,0.00026000000000000014,0.00035000000000000016
45,0.00017,0.0,0.0,0.0
46,0.00015,0.00010999999999999999,0.0003500000000000001,0.00035000000000000016
47,0.00011999999999999998,6e-05,0.0,0.0
48,8.999999999999999e-05,0.00023000000000000006,0.0003100000000000001,0.00045000000000000026
49,0.0003300000000000001,4e-05,0.0,0.0
50,0.00014,0.00027000000000000006,0.00032000000000000013,0.0004900000000000003
51,0.00016,4e-05,0.0,0.0
52,0.00015,0.0002600000000000001,0.00037000000000000016,0.00047000000000000026
53,0.00027000000000000006,2.9999999999999997e-05,0.0,0.0
54,0.00016,0.0003000000000000001,0.00023000000000000006,0.0004200000000000001
55,0.00023000000000000006,2e-05,1e-05,0.0
56,0.00014,0.0002800000000000001,0.00037000000000000016,0.0005500000000000002
57,0.00028000000000000014,2e-05,0.0,0.0
58,0.00013,0.00026000000000000014,0.00032000000000000013,0.0004800000000000003
59,0.00022000000000000003,2e-05,0.0,0.0
60,9.999999999999999e-05,0.00015,0.00040000000000000024,0.0005500000000000002
61,0.00036000000000000013,4e-05,0.0,0.0
62,9.999999999999999e-05,0.0003300000000000001,0.00034000000000000013,0.0005500000000000002
63,0.0002600000000000001,1e-05,0.0,0.0
64,9.999999999999999e-05,0.00022000000000000003,0.0003300000000000001,0.0006900000000000004
65,0.0002800000000000001,2e-05,0.0,0.0
66,0.00014,0.00025000000000000006,0.0004900000000000003,0.0004300000000000002
67,0.00027000000000000006,2e-05,0.0,0.0
68,0.00013,0.00031000000000000005,0.0003100000000000001,0.0006000000000000003
69,0.0003300000000000001,2.9999999999999997e-05,1e-05,0.0
70,0.00016,0.0003300000000000001,0.0004900000000000003,0.0006100000000000003
71,0.0002900000000000001,5e-05,0.0,0.0
72,0.00011999999999999998,0.0003100000000000001,0.0005200000000000004,0.0006700000000000003
73,0.0004200000000000002,2.9999999999999997e-05,0.0,0.0
74,0.00022000000000000006,0.00023000000000000006,0.0003300000000000001,0.0006700000000000005
75,0.0002900000000000001,6e-05,0.0,0.0
76,0.00010999999999999999,0.00025000000000000006,0.0005100000000000003,0.0004900000000000002
77,0.00037000000000000016,2.9999999999999997e-05,0.0,0.0
78,0.00010999999999999999,0.00035000000000000016,0.00046000000000000023,0.0006300000000000004
79,0.00034000000000000013,4e-05,0.0,0.0
