,5
0,0.002994999999999981
1,0.0
2,0.0029799999999999827
3,1e-05
4,0.0031949999999999795
5,5e-06
6,0.00304499999999998
7,2.5e-05
8,0.0031399999999999796
9,2.5e-05
10,0.002854999999999981
11,2.5e-05
12,0.002964999999999981
13,6.5e-05
14,0.0030749999999999814
15,2e-05
16,0.0028449999999999817
17,1e-05
18,0.0032099999999999824
19,3.5000000000000004e-05
20,0.0030949999999999827
21,4.9999999999999996e-05
22,0.0033099999999999788
23,5.999999999999999e-05
24,0.0029849999999999794
25,8.5e-05
26,0.0033149999999999764
27,7.5e-05
28,0.0031899999999999784
29,8e-05
30,0.003224999999999977
31,8.5e-05
32,0.0032449999999999814
33,0.00010500000000000002
34,0.003189999999999981
35,0.00012500000000000003
36,0.003219999999999982
37,4.4999999999999996e-05
38,0.0032849999999999793
39,8e-05
40,0.003189999999999981
41,9.500000000000002e-05
42,0.0034949999999999786
43,0.00015500000000000005
44,0.0030749999999999792
45,0.00013000000000000004
46,0.003444999999999977
47,0.00016000000000000007
48,0.0031099999999999826
49,0.00011500000000000003
50,0.0032199999999999794
51,0.00014000000000000004
52,0.0030999999999999804
53,0.00010000000000000002
54,0.0032249999999999775
55,0.00017500000000000008
56,0.0032649999999999776
57,0.00018500000000000005
58,0.00324999999999998
59,0.00017000000000000007
60,0.0033549999999999787
61,0.00011500000000000003
62,0.0034999999999999775
63,0.00015000000000000004
64,0.003089999999999984
65,0.00017500000000000008
66,0.003214999999999981
67,0.00015000000000000004
68,0.0035049999999999795
69,0.00017000000000000007
70,0.0035949999999999754
71,0.00021000000000000014
72,0.003604999999999976
73,0.0002050000000000001
74,0.003414999999999976
75,0.0002050000000000001
76,0.0034949999999999773
77,0.0002100000000000001
78,0.003569999999999978
79,0.00016500000000000005
80,0.003489999999999979
81,0.00023000000000000014
82,0.003414999999999979
83,0.00026000000000000014
84,0.003474999999999979
85,0.0002000000000000001
86,0.003454999999999976
87,0.00018500000000000008
88,0.003629999999999978
89,0.00029000000000000016
90,0.003634999999999979
91,0.0002050000000000001
92,0.0035599999999999755
93,0.00028500000000000015
94,0.003589999999999977
95,0.0002750000000000001
96,0.0033649999999999804
97,0.00037000000000000027
98,0.0034399999999999756
99,0.0002700000000000001
