,3,5
0,0.001440000000000001,0.0025899999999999933
1,2.9999999999999997e-05,0.0
2,0.0016400000000000013,0.002459999999999996
3,4e-05,0.0
4,0.001340000000000001,0.0022899999999999965
5,2.9999999999999997e-05,2.9999999999999997e-05
6,0.001470000000000001,0.002419999999999996
7,6e-05,1e-05
8,0.0015500000000000012,0.002819999999999991
9,8.999999999999999e-05,0.0
10,0.0012300000000000008,0.0025599999999999924
11,0.00014,2.9999999999999997e-05
12,0.001350000000000001,0.002889999999999993
13,0.00014,2.9999999999999997e-05
14,0.001480000000000001,0.002669999999999992
15,4e-05,1e-05
16,0.0014200000000000011,0.0026999999999999928
17,0.00010999999999999999,2.9999999999999997e-05
18,0.0014200000000000011,0.0025599999999999933
19,0.00013,2.9999999999999997e-05
20,0.001380000000000001,0.0025599999999999937
21,0.00014,5e-05
22,0.0015000000000000011,0.0026899999999999936
23,0.00016,2.9999999999999997e-05
24,0.0016200000000000012,0.00272999999999999
25,0.00016,2e-05
26,0.001450000000000001,0.0026399999999999948
27,0.00025000000000000006,9.999999999999999e-05
28,0.0013200000000000009,0.0026499999999999913
29,0.0002900000000000001,2.9999999999999997e-05
30,0.0016900000000000012,0.002789999999999994
31,0.00026000000000000003,2.9999999999999997e-05
32,0.0014200000000000011,0.0026099999999999947
33,0.00027000000000000006,5e-05
34,0.0018000000000000015,0.0028599999999999928
35,0.0002900000000000001,7.000000000000001e-05
36,0.0016600000000000013,0.0024599999999999956
37,0.00021000000000000004,8e-05
38,0.0016500000000000013,0.002369999999999996
39,0.0002400000000000001,7.000000000000001e-05
40,0.0017000000000000012,0.0027599999999999925
41,0.00027000000000000006,8.999999999999999e-05
42,0.001380000000000001,0.0027099999999999915
43,0.0002900000000000001,8.999999999999999e-05
44,0.0015500000000000012,0.0027499999999999925
45,0.0003100000000000001,8.999999999999999e-05
46,0.0016000000000000012,0.0027999999999999913
47,0.00037000000000000016,4e-05
48,0.0017700000000000014,0.0030099999999999892
49,0.00037000000000000016,6e-05
50,0.0015500000000000012,0.0030199999999999906
51,0.00036000000000000013,7.000000000000001e-05
52,0.0016800000000000014,0.002519999999999995
53,0.0005100000000000003,7.000000000000001e-05
54,0.0018000000000000015,0.0027399999999999907
55,0.00024,0.00017000000000000004
56,0.0016000000000000012,0.0028099999999999905
57,0.0004300000000000002,8.999999999999999e-05
58,0.0017000000000000012,0.00288999999999999
59,0.00046000000000000023,0.00011999999999999996
60,0.0016300000000000012,0.002829999999999989
61,0.0005300000000000002,0.00015
62,0.0017200000000000013,0.0028599999999999928
63,0.0005900000000000004,0.00015
64,0.0015300000000000012,0.0028399999999999914
65,0.0004900000000000003,7.000000000000001e-05
66,0.001560000000000001,0.002659999999999993
67,0.0004900000000000003,0.00011999999999999998
68,0.0018000000000000015,0.002609999999999994
69,0.0004900000000000003,0.00020000000000000004
70,0.0018300000000000013,0.0030799999999999877
71,0.0005600000000000003,0.00016
72,0.001720000000000001,0.0028399999999999897
73,0.00034000000000000013,0.00010999999999999999
74,0.0017200000000000013,0.0026799999999999953
75,0.0005000000000000002,0.00014
76,0.0017500000000000013,0.003139999999999988
77,0.0005500000000000002,0.00017
78,0.0016300000000000012,0.0029699999999999896
79,0.0005800000000000003,0.00017999999999999998
80,0.0017700000000000014,0.0027899999999999913
81,0.0006600000000000003,8.999999999999999e-05
82,0.0019300000000000016,0.0031199999999999895
83,0.0006600000000000003,0.00022000000000000003
84,0.0017500000000000013,0.0031999999999999867
85,0.0005900000000000004,0.00021000000000000004
86,0.0018400000000000014,0.002869999999999991
87,0.0005700000000000003,0.00011999999999999998
88,0.0016200000000000012,0.0029499999999999895
89,0.0008000000000000006,0.00016
90,0.001480000000000001,0.0032199999999999855
91,0.0007100000000000005,0.00016
92,0.0018000000000000015,0.0030099999999999892
93,0.0006700000000000003,0.0002400000000000001
94,0.0016800000000000014,0.002749999999999992
95,0.0007700000000000005,0.00014
96,0.0019300000000000016,0.00313999999999999
97,0.0007200000000000004,0.00013
98,0.0016900000000000012,0.003169999999999988
99,0.0006800000000000004,0.00016
