,3,5
0,0.002409999999999997,0.0039599999999999835
1,0.0,0.0
2,0.0024399999999999973,0.003919999999999981
3,8.999999999999999e-05,1e-05
4,0.0025099999999999957,0.004209999999999976
5,7.000000000000001e-05,1e-05
6,0.002129999999999999,0.003759999999999981
7,0.00010999999999999999,0.0
8,0.002499999999999995,0.004229999999999979
9,0.00020000000000000004,0.0
10,0.002259999999999997,0.0041199999999999804
11,0.00011999999999999998,5e-05
12,0.0025599999999999937,0.0037199999999999855
13,0.0003100000000000001,7.000000000000001e-05
14,0.002259999999999998,0.0035499999999999837
15,0.0002900000000000001,8e-05
16,0.002539999999999994,0.004209999999999978
17,0.00033000000000000005,7.000000000000001e-05
18,0.0023299999999999974,0.004259999999999979
19,0.00035000000000000016,5e-05
20,0.002749999999999991,0.004059999999999979
21,0.0004900000000000003,9.999999999999999e-05
22,0.002409999999999995,0.003849999999999985
23,0.0004900000000000003,8e-05
24,0.002469999999999995,0.004309999999999976
25,0.00046000000000000023,0.00011999999999999998
26,0.002499999999999996,0.004059999999999981
27,0.0004800000000000003,9.999999999999999e-05
28,0.0021699999999999996,0.0038899999999999794
29,0.00046000000000000023,0.00016
30,0.0026699999999999927,0.00422999999999998
31,0.0006300000000000004,0.00010999999999999999
32,0.002569999999999994,0.0041899999999999785
33,0.0006800000000000004,8.999999999999999e-05
34,0.002439999999999995,0.00427999999999998
35,0.0006900000000000004,0.00016
36,0.002519999999999996,0.004109999999999978
37,0.0008500000000000005,0.00015
38,0.0024499999999999943,0.004059999999999982
39,0.0007500000000000006,0.0002900000000000001
40,0.0027299999999999902,0.004559999999999975
41,0.0008100000000000005,0.00022000000000000006
42,0.0028599999999999893,0.004569999999999975
43,0.0008900000000000006,0.00013
44,0.002509999999999995,0.004099999999999982
45,0.0010400000000000008,0.00027000000000000006
46,0.002669999999999994,0.004399999999999975
47,0.0008100000000000006,0.00025000000000000006
48,0.002779999999999991,0.0042399999999999756
49,0.0009100000000000005,0.00020000000000000004
50,0.002539999999999995,0.004409999999999977
51,0.0010000000000000007,0.0002800000000000001
52,0.0025799999999999946,0.0045599999999999755
53,0.0010500000000000008,0.0003100000000000001
54,0.0026699999999999927,0.00463999999999997
55,0.0010400000000000008,0.00026000000000000014
56,0.002579999999999993,0.003989999999999979
57,0.001180000000000001,0.00025000000000000006
58,0.002599999999999993,0.0043399999999999776
59,0.0011400000000000008,0.00028000000000000014
60,0.002819999999999992,0.004369999999999978
61,0.0012200000000000008,0.00034000000000000013
62,0.0024999999999999944,0.004579999999999975
63,0.0013100000000000008,0.00023000000000000006
64,0.0027499999999999916,0.004549999999999974
65,0.0011900000000000007,0.00037000000000000016
66,0.002509999999999995,0.0043399999999999776
67,0.001170000000000001,0.00039000000000000016
68,0.002419999999999996,0.004609999999999973
69,0.0014200000000000011,0.0003400000000000001
70,0.0026799999999999936,0.004309999999999975
71,0.0011300000000000008,0.00046000000000000023
72,0.002969999999999992,0.004549999999999975
73,0.001580000000000001,0.00037000000000000016
74,0.0029299999999999886,0.004729999999999974
75,0.001560000000000001,0.0004300000000000002
76,0.0027399999999999894,0.004699999999999974
77,0.0015200000000000012,0.0004700000000000003
78,0.0027199999999999933,0.004419999999999979
79,0.0015300000000000012,0.00044000000000000023
80,0.0029999999999999884,0.004729999999999974
81,0.001390000000000001,0.00046000000000000023
82,0.0026299999999999948,0.0046599999999999715
83,0.001460000000000001,0.00046000000000000023
84,0.002589999999999992,0.004529999999999978
85,0.0016900000000000012,0.00044000000000000023
86,0.0028499999999999906,0.0043099999999999744
87,0.0017700000000000014,0.00045000000000000026
88,0.0027299999999999937,0.004549999999999977
89,0.0016600000000000013,0.0004900000000000003
90,0.0025099999999999957,0.005089999999999971
91,0.0019200000000000016,0.00046000000000000023
92,0.002369999999999997,0.004609999999999974
93,0.0017000000000000012,0.00047000000000000026
94,0.002519999999999993,0.004509999999999976
95,0.0019300000000000016,0.0003300000000000001
96,0.002669999999999993,0.00468999999999997
97,0.0018100000000000013,0.0004500000000000002
98,0.0028899999999999915,0.004519999999999973
99,0.0018300000000000013,0.00047000000000000026
