,7
0,0.006619999999999955
1,0.0
2,0.006299999999999961
3,0.0
4,0.006159999999999963
5,0.0
6,0.006849999999999948
7,2e-05
8,0.00671999999999995
9,0.0
10,0.006379999999999958
11,1e-05
12,0.006579999999999956
13,4e-05
14,0.006529999999999958
15,0.0
16,0.006109999999999963
17,2e-05
18,0.006269999999999962
19,5e-05
20,0.0063699999999999556
21,2.9999999999999997e-05
22,0.0066799999999999585
23,4e-05
24,0.006809999999999955
25,7.000000000000001e-05
26,0.006459999999999962
27,4e-05
28,0.006849999999999955
29,2.9999999999999997e-05
30,0.006929999999999955
31,2e-05
32,0.006629999999999952
33,2.9999999999999997e-05
34,0.007259999999999957
35,7.000000000000001e-05
36,0.0067399999999999535
37,4e-05
38,0.006319999999999961
39,4e-05
40,0.006609999999999955
41,2e-05
42,0.006029999999999956
43,6e-05
44,0.00689999999999996
45,9.999999999999999e-05
46,0.006499999999999964
47,9.999999999999999e-05
48,0.007039999999999956
49,0.00010999999999999999
50,0.006999999999999954
51,0.00011999999999999998
52,0.007439999999999955
53,0.00010999999999999999
54,0.00677999999999995
55,5e-05
56,0.006979999999999953
57,9.999999999999999e-05
58,0.006739999999999949
59,9.999999999999999e-05
60,0.006979999999999958
61,0.00014
62,0.007209999999999949
63,0.00010999999999999999
64,0.00692999999999996
65,9.999999999999999e-05
66,0.007329999999999953
67,8.999999999999999e-05
68,0.006979999999999952
69,9.999999999999999e-05
70,0.007199999999999955
71,0.00013
72,0.006949999999999958
73,8.999999999999999e-05
74,0.007239999999999958
75,8.999999999999999e-05
76,0.006899999999999959
77,8.999999999999999e-05
78,0.00701999999999996
79,0.00014
80,0.007289999999999955
81,0.00017999999999999996
82,0.00698999999999996
83,0.00016
84,0.0069899999999999485
85,0.00015
86,0.007579999999999952
87,0.00018
88,0.007549999999999955
89,0.00013
90,0.007249999999999958
91,6e-05
92,0.008099999999999954
93,0.00014
94,0.007309999999999953
95,0.00022000000000000006
96,0.00748999999999996
97,0.00017
98,0.007479999999999952
99,0.00018
